id,url,title,parkCode,description,category,relatedRoadEvents,lastIndexedDate,Road_Closure_LLM,Road_Closure_RegEx
C8874919-E381-4EFA-B179-E900AC80DD99,https://www.patersonparking.org/maps,Overlook Park Parking Lot - Vehicles Must Be Parked in a Designated Spot,pagr,"Parking is extremely limited on weekends & event days. Overflow parking is available at the Paterson Museum, located at 2 Market Street. On weekends only, additional parking is available at the lot across from the Museum.",Caution,[],2024-06-14 16:57:08.0,no,no
687B5063-8BA1-4940-8245-1AB2AC2BDF0A,,Mansion ADA Lift is currently not functional awaiting a replacement,,"Mansion ADA Lift is currently not functional awaiting a replacement, physical accessibility to the mansion will be limited to those with the ability to climb 3-4 steps into the first floor. We apologize for any inconvenience.",Information,[],2024-06-06 16:09:38.0,no,no
6BE72D2F-661A-4F78-8684-CFFCF949FA17,https://www.nps.gov/gate/learn/news/jacob-riis-park-access-restrictions.htm,Jacob Riis Park Access Restrictions,gate,"Due to extremely hazardous conditions Gateway National Recreation Area has restricted access to sections of Jacob Riis Park. Erosion has created unsafe conditions from Bays 1-5, and portions of the eastern beach are closed.",Park Closure,[],2024-06-03 08:04:46.0,no,no
A1F389B0-E1B3-480B-92F9-D9E5F1F6E94D,,Wupatki VC Phone Outages,wupa,The main phone line for the visitor center experiences occasional outages. Please email FLAG_Information@nps.gov if you have trouble getting through on the main number.,Information,[],2024-04-16 12:31:04.0,no,no
17AADD05-C38A-42D9-BA3F-55CE45AE50EE,,Trail and Parking Area Re-Opened - Mt. Alava Trail,npsa,Mt. Alava trail and parking area are now open to the public. Access to the summit from the Alava Trailhead is strictly prohibited due to serious risks. Death or serious injury can occur. Mt. Alava summit remains accessible from the Old Vatia trail.,Caution,[],2024-04-12 22:49:26.0,no,no
EBC49FB8-1FE3-42BD-8EE7-D1BBA0DD60DB,https://www.nps.gov/articles/what-is-white-nose-syndrome.htm,Items Worn or Used in Other Caves Not Allowed,cave,"A disease known as White-Nose Syndrome is killing bats in North America. To prevent it from spreading to our bats, do not wear shoes, clothing, or bring any gear into any cave at Carlsbad Caverns National Park that were in another cave.",Information,[],2024-04-09 19:40:57.0,no,no
ED5743DA-201A-47C1-A87D-47BD088D5836,https://www.recreation.gov/ticket/234637/ticket/10086811,Timed Entry Ticket Required to Enter Carlsbad Cavern,cave,"Reservations are highly recommended and can be purchased by clicking ""more"" or calling 877-444-6777. Reservations only select the entry time. Upon arrival at the visitor center, an entrance pass must be purchased.",Information,[],2024-04-05 14:46:23.0,no,no
D0463B88-5060-421E-8438-3E8B3B2EA8BF,https://www.nps.gov/choh/learn/management/superintendent-s-compendium.htm,Hiking in Gold Mine Tract,choh,Visitors are restricted to the designated trails within the Gold Mine Tract in the Great Falls area. This location is generally defined as that area bordered by MacArthur Boulevard and Berma Road and depicted on the Great Falls Maryland Hiking Map.,Caution,[],2024-03-26 09:44:24.0,no,no
BFA59442-DECC-470B-B53D-7182CDDF2035,https://www.nps.gov/thingstodo/tour-taft-house.htm,Weekend Guided Tours Availability,wiho,Please visit the Guided Tours of the Taft Family Home page to review the tour times available for visitors on weekend day visits.,Information,[],2024-03-19 09:56:15.0,no,no
2796882C-7751-4FD5-94AF-5699D36FDBB2,http://amache.org,No Visitor Center,amch,"Currently, there is no visitor center for Amache National Historic Site. There is a museum in the town of Granada that is operated by Amache Preservation Society. Learn more at amache.org",Information,[],2024-03-18 17:46:48.0,no,no
DDCD23E7-9623-42F4-91AC-19E4661D616B,,BOARDWALK CLOSED along the River Trail,ocmu,"Due to structural issues, the boardwalk along the river trail is closed until further notice. Access to the Ocmulgee Heritage Trail and river is not available due to this closure. This closure does not affect access to any of the mound sites.",Park Closure,[],2024-03-12 13:28:45.0,no,no
5B4D4734-2C5C-4782-8DBD-0CFB38C8A14B,https://www.nps.gov/subjects/digital/nps-apps.htm,Inaccurate Third-Party Apps,jotr,Some third-party hiking apps are providing inaccurate trail and safety information to users. Please use the official NPS app for accurate information.,Caution,[],2024-03-11 16:20:08.0,no,no
88590FD8-1D4F-47D8-99C4-DB9D7E172BAD,,River Ferry at Akers (on State Highway K) CLOSED until further notice,ozar,The Akers Ferry on State Highway K will not be in service until further notice.,Caution,"[{'title': 'Akers Ferry Closure', 'id': '88590FD8-1D4F-47D8-99C4-DB9D7E172BAD', 'type': 'roadevent', 'url': 'https://www.nps.gov/ozar/planyourvisit/conditions.htm'}]",2024-03-05 10:29:47.0,yes,no
123E2192-4095-4B79-9752-D7408F4D6B4D,https://www.nps.gov/buff/planyourvisit/south-woolum-road-closed-alternate-route-available.htm,"South Woolum Road Closed, Alternate Route Available",buff,"In the interest of safety, the South Woolum Road has been closed. The Woolum launch and campground remain open.",Park Closure,"[{'title': 'South Woolum Road Closure', 'id': '123E2192-4095-4B79-9752-D7408F4D6B4D', 'type': 'roadevent', 'url': 'https://www.nps.gov/buff/planyourvisit/conditions.htm'}]",2024-02-23 12:47:47.0,yes,yes
D438F44C-7E65-4139-8D65-724BD56BCE3B,https://www.nps.gov/chis/planyourvisit/backcountry-beach-camping-on-santa-rosa-island.htm,Temporary Closure on Santa Rosa Island,chis,"The beaches and dunes of China Camp and Cluster Point, and area in-between, are temporarily closed to all visitor access for the protection of sensitive resources. Travel is allowed on marked paths.",Park Closure,[],2024-02-22 16:46:51.0,no,no
9DC90668-39A8-454B-8688-8F0B533C71EC,https://www.nps.gov/grsm/planyourvisit/fees.htm,Most visitors need a parking tag,grsm,"All vehicles parking for longer than 15 minutes require a parking tag. Three tag durations are available for purchase for all vehicle sizes and types: Daily ($5), Weekly ($15), or Annual ($40).",Information,[],2024-02-08 13:03:57.0,no,no
83CABB56-1742-4AF4-85B4-F8DDC9D29024,,New Screening Facility at The Battery,cacl,"The location of the Statue of Liberty and Ellis Island security screening facility and ferry service has moved to a new temporary location next to The View restaurant in The Battery, NYC.",Information,[],2024-02-08 08:45:24.0,no,no
48BDD48D-F7C6-402B-B98E-D9134FB80F1E,,Park Store is Cash Only,arpo,Currently our cash and debit card reader in our park store is not working. We are only able to accept cash. We apologize for the inconvenience.,Information,[],2024-02-06 09:09:44.0,no,no
5FD218D4-E590-4358-8EDC-89C6E36F81C4,,Camping and Docking at Boca Chita and Elliott Keys,bisc,Docking at Boca Chita and Elliott Keys: $25.00 Friday - Monday and Federal Holidays Camping at Boca Chita and Elliott Keys: $35.00 per night. Payments must be made on site using the recreation.gov phone app.,Information,[],2024-02-05 15:43:10.0,no,no
97D83B2E-A67F-4C5F-96F0-A173B573BF7B,https://www.nps.gov/thingstodo/gumo_drive_to_williams_ranch.htm,Williams Ranch Road Closed,gumo,The Williams Ranch Road is currently impassable and closed to public access due to unsafe conditions.,Information,"[{'title': 'Williams Ranch Road Closure', 'id': '97D83B2E-A67F-4C5F-96F0-A173B573BF7B', 'type': 'roadevent', 'url': 'https://www.nps.gov/gumo/planyourvisit/conditions.htm'}]",2024-02-01 17:37:05.0,yes,yes
A38547F3-5B4E-447C-9E6A-F257AE35A19D,https://www.nps.gov/amis/planyourvisit/boating.htm#Boat-Ramp,Only Left Side of Diablo East and Rough Canyon Boat Ramps Are Open - Rest Are Closed,amis,"Due to low water levels, only the left side of Diablo East and Rough Canyon boat ramps are open. Please use caution with Spur 406 and Spur 454 launches, as the water may be too shallow to launch most boats. To see a list of open ramps, click on ""more.""",Park Closure,[],2024-01-31 15:59:03.0,no,no
C5CE178E-5255-42E2-9F8F-285637B4C84E,https://www.nps.gov/shen/planyourvisit/faqs-oldrag.htm,Ticket Required to Hike Old Rag,shen,March 1 - November 30 those wishing to hike Old Rag are required to obtain a day-use ticket before arriving.,Information,[],2024-01-17 13:20:06.0,no,no
13BE97C1-8F24-4304-BBC4-8EFB63FAC894,,Seasonal Closures In Effect,pinn,Seasonal closures are in effect to protect nesting birds of prey on cliffs and rock formations in the park. Please refer to closure lists in park brochures and on the raptor advisory page for more information.,Information,[],2024-01-16 12:45:53.0,no,no
C4FE5229-6D25-4DC7-9C40-7DC0759B9D04,,Martinez Adobe,jomu,"The Martinez Adobe, located on the western edge of John Muir’s historic orchard, is currently closed due to structural damage. It is unknown when the public will be able to enter the structure. The Muir/Strentzel mansion remains open to visitors.",Information,[],2024-01-09 09:51:49.0,no,no
940679A6-2812-4464-9A19-6C3733F2F402,https://www.nps.gov/lyjo/texas-white-house-closure.htm,Texas White House Complex Closure,lyjo,"On January 2, 2024 the Texas White House Complex closed so the construction phase of the Texas White House rehabilitation can begin. The LBJ Ranch driving tour remains open. Visitors can still see the school, cemetery, birthplace and showbarn.",Park Closure,[],2024-01-06 16:15:23.0,no,no
57F5103D-99E6-445B-BD93-F947D4EA6E06,https://www.nps.gov/whsa/planyourvisit/park-closures.htm,Park Closures,whsa,From time to time the missile range that surrounds the park performs military testing that may require the closure of the park or Highway 70. Please plan your visit around upcoming military tests.,Information,[],2024-01-02 13:34:42.0,yes,yes
7F190DA8-E672-48C1-8AAA-8E661133FE49,https://azstateparks.com/ohv,Arizona Off-Highway Vehicle (OHV) Requirements for Residents and Non-residents.,para,Off-highway vehicles (OHVs) are required by law to display a valid OHV decal to operate on public and state trust lands in Arizona. This includes “street legal” vehicles that meet these two requirements.,Information,[],2023-12-29 18:25:00.0,no,no
4D3EA105-62C1-46F7-9948-B74E1C63CD63,,Florissant Fossil Beds has moved to cashless fee collection,flfo,"Entrance fees and pass purchases must be made with a credit/debit card or payment app on a mobile device. Electronic payment reduces transaction times, saves money, and improves accountability.",Information,[],2023-12-28 15:57:29.0,no,no
26018DAB-E0A6-4F91-82FF-6EF3B6E61E97,,Lower Crypt Access Subject to Safe Conditions,gegr,Access to the lower crypt area of the Mausoleum is subject to closure during wet and or low light conditions in the late afternoon. The main floor and the two reliquary rooms remain open during these conditions.,Caution,[],2023-12-28 10:07:24.0,no,no
74F08524-435D-4E07-83A3-0DF996D14004,,Birth Home Temporarily Closed For Repairs,malu,"The birth home of Martin Luther King, Jr. is temporarily closed for repairs. We apologize for any inconvenience this may cause. All other buildings at the Martin Luther King, Jr. National Historical Park remain open during regular park operating hours.",Information,[],2023-12-20 22:09:38.0,no,no
9B487617-E409-4E07-9CD0-7259C25E8B47,,"Route 7 from Sawmill, AZ is NOT recommended",cach,"Entering the park from the east at Sawmill, AZ on Route 7 is not recommended. Part of this route is UNPAVED and UNMAINTAINED. Please stay on paved roads, such as Indian Route 64 from Tsaile, AZ and Highway 191/Route 7 from Chinle, AZ.",Information,[],2023-12-13 18:22:22.0,no,no
FA896BD1-1B45-4E5B-9C1E-9D80826053A6,https://www.nps.gov/laro/learn/news/hawk-creek-lane-restriction.htm,Hawk Creek Lane Restriction at Lake Roosevelt National Recreation Area,laro,"Due to undercutting action of Hawk Creek on the access road between the Hawk Creek campground and boat launch, the road will be reduced to one lane until further notice. Use caution while on this road.",Park Closure,[],2023-12-11 14:56:18.0,yes,no
BB8EE848-8D15-4B45-A923-862552A20435,,"Uber, Lyft, and Other ""Taxi"" Services",band,"Bandelier is in a remote location, with cell service in the canyon limited to Verizon 4G only. Services like Uber and Lyft will bring you here, but there may be no way to contact a ride out. Please plan your pickup before being dropped off at Bandelier.",Information,[],2023-12-02 16:04:24.0,no,no
7E44AFE1-C366-4251-816B-A4C8CFCEB40C,https://www.nps.gov/band/planyourvisit/directions.htm,The Use of GPS is NOT Recommended,band,Numerous visitors have been routed to remote trailheads and out-of-the-way roads trying to use GPS to reach the main park area or shuttle stop.,Caution,[],2023-12-02 16:04:00.0,no,no
A436C869-2A00-46D4-9673-609788164E5F,,Marsh-Billings-Rockefeller National Historical Park is Cashless,mabi,Tours may be purchased online (recreation.gov) or in person with a credit or debit card only. Cash transactions are not available at the park.,Information,[],2023-11-30 14:43:03.0,no,no
261697B5-ED53-46D7-A8C3-1733478E043C,,CCC Camp Picnic Pavilions Closed,fone,The pavilions in the CCC Camp Picnic Area are closed for the immediate future for restoration work.,Information,[],2023-11-19 11:59:54.0,no,no
0B19E1AF-B1D5-4318-A25A-49AAEBD15301,https://www.nps.gov/cong/planyourvisit/directions.htm,Planning Ahead for Transportation,cong,"If being dropped off at the park, please ensure you will have a return ride. Taxis and rideshares do not often come out to Congaree, and the bus may be unavailable. Please plan ahead.",Information,[],2023-11-08 14:25:04.0,no,no
D8ECA938-2BC9-48C4-A434-2548B75D107D,https://www.nps.gov/yuch/planyourvisit/2023-yukon-river-breakup.htm,Smith Public Use Cabin Closure,yuch,The Superintendent issued a closure of the Smith/40-Mile Public Use Cabin due to being unsafe for public occupancy as a result of structural damage caused by the 2023 Yukon River break-up and flooding.,Park Closure,[],2023-11-01 14:02:40.0,no,no
A959D1A1-6FCA-4FCD-A14E-B6793CF8C62D,,Ride Share Services,bisc,"Convoy Point grounds, Jetty Trail, kayak launch, and picnic area open at 7 a.m. and close at 5:30 p.m. If you are using a ride share service for transportation to and from the park, ensure ride share services can be onsite before closing time.",Information,[],2023-10-31 14:13:42.0,no,no
34A77005-0F10-46D2-887F-6ED1F43A6C2D,,"Pozo Nuevo Road to Bates Well Ranch High Clearance, 4-Wheel Drive Only",orpi,"High Clearance, 4-wheel drive is required from where Pozo Nuevo Road begins along South Puerto Blanch Drive to Bates Well Ranch area. The road is washed out in areas. Bates Well Ranch is still accessible from the north on Darby Well Road.",Caution,[],2023-10-24 15:55:47.0,no,no
6960564D-C9D1-4D27-9DC3-4E0667FEB398,https://www.nps.gov/pais/planyourvisit/weather.htm,Be aware of changing beach conditions,pais,Beach conditions are changing frequently. Check current tide charts and weather forecasts before traveling on the beach.,Information,[],2023-10-13 10:41:20.0,no,no
5AA47410-8E1F-460B-9725-5C187CC3FDC6,,Jefferson Memorial elevator,thje,"The elevator from the ground level to the chamber of the Jefferson Memorial may be intermittently out of order. Visitors can take steps, but if you require an elevator for a successful visit, please call this number for current status: 202-426-6841.",Information,[],2023-10-10 11:30:13.0,no,no
38B46BE7-BE1B-48EB-8E2B-4E1FF06D5712,https://www.nps.gov/pinn/planyourvisit/weather.htm,Hot Conditions,pinn,Limit strenuous hiking to early morning and late evening hours. Drink plenty of water and carry extra. Know the signs and symptoms of heat related illnesses. In case of a heat related emergency get to a cool place and seek help immediately.,Caution,[],2023-10-07 17:28:28.0,no,no
2A313FF7-8681-470B-989F-9689731471EC,,Natural tar on beach,pais,"Natural tar balls and patties are washing in on the national seashore. To clean tar off skin, wash with soap and water, baby oil, or mineral oil.",Information,[],2023-10-02 15:58:07.0,no,no
E63B3C9F-D8D2-4242-8FC3-278ACC475C0D,,Vehicle Break-in and Theft Warning,cuva,"Car break-ins in Cuyahoga Valley have tripled since 2022, resulting in theft of personal items like credit cards. Do not leave valuables in your car. As a last resort, lock items in your trunk before arriving. Thieves target parking lots regularly.",Caution,[],2023-09-27 15:24:02.0,no,no
F94AF3FB-BBA1-4D0C-9E8A-73EDF7A434D5,https://www.nps.gov/gate/learn/management/spring-creek-park-environmental-cleanup-project.htm,Spring Creek (Queens) Closed to the Public,gate,"Spring Creek is closed to the public at this time. The NPS is conducting field investigations as part of a Remedial Investigation at the site. Spring Creek is located in Queens, NYC.",Park Closure,[],2023-09-07 15:28:49.0,no,no
13AF641C-2DCC-479A-A0C9-5CE48D4E6717,,Dead Horse Bay (Brooklyn) Remains Closed to the Public,gate,"The entire southern area of Dead Horse Bay, including Glass Bottle Beach, is closed to the public. Crews are working in these areas using heavy brush clearing equipment and performing radiation surveys. Dead Horse Bay is located in Brooklyn, NYC.",Park Closure,[],2023-09-07 15:28:18.0,no,no
67146540-50E1-44EE-8D3A-2314B0192DDB,https://www.nps.gov/yell/planyourvisit/safety.htm,Stay Away From Bull Elk,yell,"Bull elk are unpredictable during this time of year and people have been severely injured. Elk run quickly and may change direction without warning. Be sure to stay at least 25 yards away. If an elk charges, retreat!",Caution,[],2023-09-06 18:27:12.0,no,no
DD7FA3E9-E01F-420D-9F2A-91C535F09167,https://www.nps.gov/hstr/planyourvisit/index.htm,"All Tickets are First-Come, First Served; We Cannot Take Reservations",hstr,"All tickets to the Truman Home and the Truman Farm Home are first-come, first-served. At this time, we are unable to take any reservations for groups. No tickets are issued at the Truman Home itself...all tickets issued at the visitor center.",Information,[],2023-08-30 16:20:53.0,no,no
72C1E5CC-67E3-4CCA-8FD3-FFD145A9A305,,Navigation Warning,wicr,Some navigation systems on devices misdirect visitors driving to Wilson’s Creek National Battlefield. Please note that the entrance to the park is at the visitor center located near the Southeast intersection of Hwy ZZ and FR 182.,Information,[],2023-08-25 10:55:09.0,no,no
67391665-683E-4F3F-A8EB-AFFDE137D31C,,4-wheel drive recommended for beach driving,pais,4-wheel drive is recommended if driving on North and South Beach.,Information,[],2023-08-20 11:47:45.0,no,no
27D42D91-2B26-4FCF-9F99-D571649E2F3F,https://www.nps.gov/locations/hawaii/hawaii-wildfires.htm,Hawai'i Wildfires,puhe,NPS.gov information page set up for wildfires in Hawai'i.,Information,[],2023-08-19 15:46:23.0,no,no
AD2DA1FB-E0A4-4990-8DC6-BC98A974930C,,Drive Cautiously - Endangered Birds on Roadway,hale,"Nēnē (Hawaiian geese) and ʻuaʻu (Hawaiian petrel) are nesting in the park and may land on or frequent park roads, parking lots, and road leading up to the park. Drivers are reminded to drive at the posted speed limits and exercise caution.",Information,[],2023-08-17 19:27:14.0,no,no
6193845F-683B-49B4-901B-FC5403A53D30,https://www.nps.gov/goga/learn/news/larceny-from-autos-at-ggnra.htm,Auto-Theft Warning - Only Bring What You Need to the Park,alca,"You can help prevent vehicle break-ins in parking lots. Before leaving your car to catch the ferry: 1) Remove all valuables, 2) Lock your doors. 3) Take your cell phones and electronics with you. Read article for more details.",Caution,[],2023-08-11 14:45:16.0,no,no
B127187F-76DD-4147-8AB5-CEC00AA6700D,https://www.nps.gov/goga/learn/news/larceny-from-autos-at-ggnra.htm,Auto-Theft Warning - Only Bring What You Need to the Park,muwo,"You can prevent vehicle break-ins in parking lots and scenic overlooks. Before leaving your car for even a short period of time: 1) Remove all valuables, 2) Lock your doors. 3) Take your cell phones and electronics with you. Read article for more details.",Caution,[],2023-08-11 14:31:56.0,no,no
FDC95683-8853-4829-8A84-6E7E886B1C7A,https://www.nps.gov/goga/learn/news/larceny-from-autos-at-ggnra.htm,Auto-Theft Warning - Only Bring What You Need to the Park,prsf,"You can prevent vehicle break-ins in parking lots and scenic overlooks. Before leaving your car for even a short period of time: 1) Remove all valuables, 2) Lock your doors. 3) Take your cell phones and electronics with you. Read article for more details.",Caution,[],2023-08-11 14:30:52.0,no,no
B7A06513-5CF2-4CC8-9091-3B80E52C2D0B,https://www.nps.gov/goga/learn/news/larceny-from-autos-at-ggnra.htm,Auto-Theft Warning - Only Bring What You Need to the Park,fopo,"You can prevent vehicle break-ins in parking lots and scenic overlooks. Before leaving your car for even a short period of time: 1) Remove all valuables, 2) Lock your doors. 3) Take your cell phones and electronics with you. Read article for more details.",Caution,[],2023-08-11 14:29:24.0,no,no
2B0B41A6-307A-4824-B46B-CAFC90917500,,Limited Cell Phone Coverage,amch,Cell phone voice and data coverage is very limited in the park and surrounding area.,Information,[],2023-08-08 12:19:41.0,no,no
8480542B-A0D2-4ADC-8CFC-B3949B040A8F,https://www.nps.gov/noca/planyourvisit/fire-closures.htm,"Fire Closures - Trail, Area, and Camp Closures",noca,"For closures due to fire activity visit the Fire Closures page, including trail, area, and camp closures for current and post fire conditions.",Park Closure,[],2023-07-29 14:17:58.0,no,no
FFFD3415-3713-473D-A2F9-70E3C53943E1,,Rideshare services should be used with caution if visiting the Tucson Mountain District,sagu,"Rideshare services will drop visitors off at the park, but usually will not pick them back up. To avoid being stranded in the park, coordinate two-way trips before using rideshares to visit the West side. No major trails start at the visitor center.",Information,[],2023-07-20 12:03:13.0,no,no
381693C2-C744-4193-98A2-C018571033C7,https://www.nps.gov/sajh/planyourvisit/ethical-wildlife-viewing.htm,Wildlife Viewing Guidelines,sajh,"San Juan Island National Historical Park provides habitat for many species of animals. When you visit the park, you are visiting their home. Do not approach any wildlife within 75 ft/23 m (two school bus lengths).",Caution,[],2023-07-11 12:57:07.0,no,no
47FB46E0-9B49-4116-A527-C0FE070F96FA,https://t.co/JZaIRxjnp7,Expect long lines at entrances on weekends.,mora,Lengthy delays are likely at the southwest park entrance on SR706 on weekends. Check Google Maps for backup (represented by the orange/red line) at link below. Please do not block driveways or roads while in line outside the park.,Information,[],2023-07-07 16:20:51.0,no,yes
8C499F6F-7F4F-4CC7-95BB-5E852B1FB836,,Partial Trail Closure at Portage Lakefront and Riverwalk,indu,Closed portion of Portage Lakefront and Riverwalk Trail along Burns Waterway due to unsafe conditions from erosional damage. This trail portion will remain closed while funding is sought for repair work. Pier access remains open on either side of closure.,Information,[],2023-06-27 11:28:03.0,no,no
D7C2DF87-36BF-44F2-99B4-3EF76DAC2597,,South Unit Road from the Old East Entrance station mile near marker 22 to mile marker 28,thro,"Due to major road repair work, the former scenic loop between the Old East Entrance Station (near mile marker 22) and mile marker 28 is closed to all traffic, including pedestrian, and bicycle access.",Caution,[],2023-06-14 16:41:12.0,yes,yes
EC59348A-0E0F-4C2C-B240-720F9EFB86B5,,Spring Creek Landing Closed to Vehicle-Assisted Launches,buff,"The Spring Creek Landing has been closed to vehicle-assisted launches. Watercraft may still be put in and take out at this point, but must be hand carried to and from the parking area. This is to ensure the safety of visitors and avoid continued erosion.",Information,[],2023-06-13 15:53:29.0,no,no
BF6A82D5-884F-43CD-875E-81A85FFE6CB1,,See TRSite.org for the latest updates on the tour schedule.,thri,See TRSite.org for the latest updates on the tour schedule.,Information,[],2023-06-06 07:30:21.0,no,no
5A0DC8F3-0433-44F0-9DB1-1C10A30E7AFC,https://www.nps.gov/kala/learn/management/lawsandpolicies.htm,Kalawao County Restrictions,kala,"Access to the park, including Kalawao County, the Kalaupapa Trail, the settlement, and Waikolu Valley, is restricted to residents and visitors with approved permits issued by Hawaii State Department of Health. Violations will result in arrest/fine.",Park Closure,[],2023-06-06 00:32:12.0,no,no
397C37F9-794F-43D4-8170-A0A4EC780F0D,,Health and Safety,loea,"Masks are not required but are strongly recommended for all Museum visitors. Children under the age of 5 are not permitted on in-person building tours, but are welcome to attend a neighborhood walking tour or visit us virtually.",Information,[],2023-05-11 11:07:59.0,no,no
7BFF9E67-1275-4440-8396-6ED36C900F7A,,Roadwork may cause delays on US 41/Tamiami Trail,ever,"Current roadwork is ongoing along the park's northern boundary on US Highway 41/Tamiami Trail to raise the road for Everglades Restoration benefits. Drivers may experience up to 15-minute delays and should watch for personnel, equipment and slow downs.",Caution,[],2023-04-20 18:00:07.0,no,yes
A997D7EC-AB45-43A4-B910-74D691996AA8,https://www.parks.ca.gov/?page_id=471,Mount Tamalpais State Park - Trail Conditions,muwo,"Many trails in Muir Woods connect to trails in Mount Tamalpais State Park. For up-to-date information about trail conditions within State Park boundaries, check the Mount Tamalpais State Park Info page (click more) and scroll down to Trail Updates.",Information,[],2023-04-20 15:52:27.0,no,no
2F804A9C-67F4-4EAF-BE9F-F7A6DBD02E96,,The Steeple Building Closed,chri,The Steeple Building remains closed until further notice.,Information,[],2023-04-18 14:08:34.0,no,no
35BD1159-10BB-41BC-963B-C663652CFBC2,,County Line Road Closed Monday To Friday,vafo,"County Line Road is closed during the week, from Monday through Friday. The closure will apply to all vehicular, pedestrian, and bicycle traffic. Please find an alternate route.",Information,[],2023-04-17 13:51:33.0,yes,yes
9E75B75C-1048-4FD5-AF97-666FD48F7645,https://www.rooseveltcampobello.org/about-visitor-information,Roosevelt Campobello International Park is located in Welshpool.,roca,"Campobello Island is located in the province of New Brunswick, Canada. The physical address for the Visitor Centre is: 459 Route 774 Welshpool, New Brunswick, Canada E5E 1A4",Information,[],2023-04-14 12:32:15.0,no,no
2FF5C64E-7567-40A0-96E7-6D00BB5B645B,,Passaic River Trail Bridge washed out,morr,"Tropical Storm Ida washed out the Passaic River bridge on the Patriot's Path Trail south of Tempe Wick Road. This area is a known habitat of the endangered wood turtle, so do not wade, walk, or let your dog run in the river at this location.",Caution,[],2023-04-12 15:15:21.0,no,no
6D5C9E19-8DF6-4224-9409-1F6A79A10C9E,https://www.nps.gov/noca/planyourvisit/lake-and-river-conditions.htm,Diablo Lake Boat Launch Inaccessible to Powerboats,noca,"Due to silt accumulation, the Diablo Lake boat launch at Colonial Creek South Campground is not usable for launching most powerboats. Expect shallow or no water at the launch ramp and the possibility of needing to carry your boat to or from the water.",Caution,[],2023-03-30 18:30:13.0,no,no
759F0488-8447-4AAB-BAF0-A8A451F7983B,https://www.nps.gov/cuva/learn/news/national-park-service-purchases-198-acres-in-the-heart-of-cuyahoga-valley-national-park-cvnp-from-conservancy.htm,Former Golf Course Property,cuva,"The former golf course property in Peninsula, including a section of the Valley Trail, is closed during environmental remediation.",Park Closure,[],2023-03-29 16:27:17.0,no,no
7FAE4324-327C-49B7-BB6E-3006250312EC,,SEASONAL SAFETY MESSAGE,liri,"Be careful and safe while out in the canyon! Be cautious of your surroundings, don't cliff jump, don't stray off of the main trails, and don't get too close to Little River Falls or the canyon rim. These activities could result in injury or death.",Danger,[],2023-03-23 14:16:55.0,no,no
B4970CBA-F182-4CE1-8E91-F95DE1BF0D09,https://www.nps.gov/articles/unmanned-aircraft-in-the-national-parks.htm,Fort Davis NHS is a NO DRONE Zone!,foda,The use of drones is prohibited at Fort Davis National Historic Site. Thank you for preserving the cultural landscape.,Information,[],2023-03-23 09:28:51.0,no,no
9DAE265C-1503-47A1-88F3-8788B848361C,,Fort Davis NHS is in the Central Time Zone,foda,Fort Davis National Historic Site is located in the Central Time Zone. The park is open 8:00 am until 5:00 pm (Central Time). The Visitor Center closes at 4:30pm. The Main Gate locks at 5:00pm.,Information,[],2023-03-23 09:28:40.0,no,no
09699C7F-F2CD-4BE9-B8D4-5E19CC89BE7A,https://www.nps.gov/zion/planyourvisit/toxic-cyanobacteria-bloom-in-the-virgin-river-and-the-streams-of-zion-national-park.htm,Toxic Cyanobacteria in the Virgin River and the streams of Zion National Park,zion,Do not submerge your head in or filter drinking water from still or moving water.,Caution,[],2023-03-15 20:31:23.0,no,no
752B141E-B0A8-4188-81EC-06C0A6B9C916,https://www.nps.gov/gate/protecting-plovers.htm,Dogs Not allowed on ocean beaches in Jamaica Bay and Sandy Hook March 15- Sept. 15,gate,"Dogs are not allowed on ocean beaches at Sandy Hook between March 15 through September 15. Dogs are not allowed on the ocean beaches at Jacob Riis Park, Fort Tilden, Breezy Point Tip and at the bayside of Breezy Point between March 15 through September 15",Information,[],2023-03-15 15:55:13.0,no,no
1ED85C21-EB71-4CBE-80A9-4A889494FA4E,,Temporary Blackland Prairie Trail Closure to Equestrians,natt,"Heavy rain has undermined a culvert making it unsafe for passage. Due to horse trailer parking availability, the entire section is closed to equestrians. Hikers are still able to travel from the railroad tracks to the Parkway Visitor Center.",Park Closure,[],2023-03-08 14:47:37.0,yes,yes
D0F423F6-7996-422C-9A95-18E73A75ECB1,,Avoid area around the church & under trees in high wind conditions,sapa,"In high wind conditions (sustained winds of 25 mph and above) visitors are advised to avoid the area around the church, with the possibility of falling clay tiles from the roof, and the cemetery, possibility of falling tree branches or limbs. Thank you.",Caution,[],2023-03-01 09:06:43.0,no,no
D0BB5292-65D1-49E4-A0D0-D000C15896CF,https://www.nps.gov/care/planyourvisit/special-use-permits.htm,Special Use Permits,care,"Special Use Permits are typically needed for activities that benefit a specific group. Examples include: Groups of 40 or more, trips organized by scouting groups, churches, or academic institutions, photography, weddings, and first amendment activities",Information,[],2023-02-23 17:40:28.0,no,no
D913CBAE-39C5-4DAB-9C60-012A0DE2D979,,Weather Advisory and Storm Warnings,cach,The park may have delayed openings or closures in the event of severe weather. Travel may not be recommended during these times. Please check local weather forecasts. We appreciate your understanding.,Caution,[],2023-02-23 15:02:25.0,no,no
