id,url,title,parkCode,description,category,relatedRoadEvents,lastIndexedDate
2AAE7B44-FBB7-45ED-9F33-181E5F82F1D1,,Interdune Boardwalk Closed,whsa,"Due to the active safety corridor, the Interdune Boardwalk is closed. Please visit the park visitor center to learn about other options during your visit.",Information,[],2024-07-26 16:59:04.0
0BBA2DAF-A401-4A3D-9D7C-38E2A83D72AD,https://www.nps.gov/whsa/planyourvisit/safety-corridor-in-effect.htm,Dunes Drive Safety Corridor,whsa,Dunes Drive is open. A safety corridor is in effect between mile marker 3 and 5.5 along Dunes Drive. Visitors may drive but not stop or exit their vehicle in this area.,Park Closure,[],2024-07-26 16:58:26.0
6CA64390-AE2E-429E-B34F-3B4F4584BEC8,,Overlook Parking Lot Unavailable After Dark,pagr,The park parking lot at 72 McBride Extension is open from dawn to dusk every day. Any vehicles left in the parking lot after dusk (i.e. sunset) are subject to towing at owner's expense.,Information,[],2024-07-18 10:10:27.0
B0066A7D-89AE-4974-93E8-EA5D04FB7A39,https://lp.constantcontactpages.com/su/esHgf3p/GWMPRehabUpdates,Major Rehabilitation on the North Parkway,gwmp,The rehabilitation work on the North Parkway may result in impacts to travel. Click the link to sign up for updates on the project.,Information,[],2024-07-15 11:48:43.0
3309F995-2C86-4DC9-8A36-D2C0BC3D99A1,,New Food Storage Guidelines to Reduce Human - Wildlife Interactions,isro,"In response to wolves accessing human food and garbage in and around Rock Harbor and campgrounds located on the east end of the island, new food storage guidelines to ensure the safety of visitors and wildlife are in effect.",Caution,[],2024-07-14 08:25:12.0
AEA5765C-8649-48C2-820D-1A6BEC99A838,https://www.nps.gov/colo/planyourvisit/colo-parkway-rehab.htm,Rehabilitation of Colonial Parkway continues with additional Parkway closures,york,"Beginning Tuesday, April 9, 2024, construction will close the Colonial Parkway to all travel in either direction between Yorktown and VA Route 199. Follow all detour signs. See additional closure information in the link below.",Park Closure,[],2024-07-11 13:53:20.0
8387550D-F98F-4B78-958A-00485EC8A653,https://www.nps.gov/colo/planyourvisit/colo-parkway-rehab.htm,Rehabilitation of Colonial Parkway continues with additional Parkway closures,jame,"Beginning Tuesday, April 9, 2024, construction will close the Colonial Parkway to all travel in either direction between Yorktown and VA Route 199. Follow all detour signs. See additional closure information in the link below.",Park Closure,[],2024-07-11 13:49:34.0
8C346C62-D1E1-43CA-84B9-8673850043B8,,Park Passes,bicy,"Park passes, including: America the Beautiful, Veteran, Lifetime, etc., are UNAVAILABLE for purchase/pickup within Big Cypress. Shark Valley Visitor Center (Everglades) is the closest location to Big Cypress for purchase.",Information,[],2024-07-08 11:15:58.0
0B8B5FCE-2A3C-4DC0-850E-678646F780A5,https://www.nps.gov/articles/bearsafetyfood.htm,Bear Activity,sacn,"Increased bear activity along the Namekagon river, ensure food and scented items are stored properly.",Caution,[],2024-07-05 13:55:10.0
722D0156-2EBF-4D07-8DC8-598AF1035041,,Canine distemper is believed to be present in the park.,pais,"Contact with saliva from wild animals can transmit distemper to pets, including from but not limited to water bowls, food bowls, trash etc. Distemper is not a threat to humans but can be deadly to pets. Ensure your pets are vaccinated or keep them home.",Caution,[],2024-07-05 10:47:29.0
F552E651-BA9D-4EA5-846A-1B79D8ACFFD7,https://www.nps.gov/hove/learn/news/news03012024.htm,Hovenweep has gone cashless,hove,"The park now accepts only mobile or electronic payments for entrance & camping fees. You can reserve campsites and buy entrance passes on Recreation.gov, or only use debit/credit cards to pay in person.",Information,[],2024-07-03 17:02:02.0
D218F20E-FE77-4FCD-A018-CF6B7DCA8C82,https://www.nps.gov/hove/learn/news/news03012024.htm,Natural Bridges has gone cashless,nabr,"The park now accepts only mobile or electronic payments for entrance & camping fees. You can reserve campsites and buy entrance passes on Recreation.gov, or only use debit/credit cards to pay in person.",Information,[],2024-07-03 16:59:01.0
52428B57-CDAC-4C00-BBA8-290898AA47B6,https://wildlife.ca.gov/Conservation/Laboratories/Wildlife-Health/Monitoring/Mortality-Report,"Sick Birds and Wildlife, H5N1",safr,"Be cautious around sea lions, and dead or sick birds. If you get “bombed” by a bird, wash with soap and water immediately, monitor for signs of illness, and call your doctor. Report beached, sick or distressed wildlife to Wildlife Mortality Reporting.",Caution,[],2024-07-01 16:49:29.0
0D5AED6B-D54E-488B-82BB-D34AF1679929,https://www.nps.gov/apis/planyourvisit/bear-safety.htm,Bear Alert,apis,"Black bears inhabit many of the Apostle Islands. Follow safety guidelines: store food and scented items properly, hike in groups, stay attentive, and make noises if you encounter a bear in a visitor area.",Caution,[],2024-07-01 16:40:27.0
77B85176-5C6F-422F-9042-70B229E77222,https://www.nps.gov/indu/planyourvisit/biking.htm,Partial Closures of Calumet Bike Trail,indu,"Due to recent re-construction efforts, partial closures of the Calumet Bike Trail will be in effect through this fall and sometime next year. Please use caution if riding on the trail (see below) and off the trail (because of the closures).",Caution,[],2024-06-28 09:57:58.0
CAF76CC4-FD92-46F9-B6F9-D1689E622F53,https://www.nps.gov/yuch/learn/nature/dalls-sheep.htm,Federal Public Lands Closed to All Sheep Hunting in Portions of Units 20E/25C for 2024/2025 Seasons,yuch,The Federal Subsistence Board issued a closure to all hunting of sheep on lands south of the Yukon River within Yukon-Charley Rivers National Preserve due to a major decline in sheep abundance.,Park Closure,[],2024-06-26 19:35:26.0
D30BFE4C-BA35-4F41-9B1D-9FCC6B6C54EA,,Private Inholdings: Sand & Rocky Islands,apis,"There are privately occupied residences and docks on the southeast corner of Sand Island, as well as just north of Group Site A on Rocky Island. These areas are closed to the public. Please respect their privacy and do not trespass in these locations.",Information,[],2024-06-25 18:03:30.0
C8874919-E381-4EFA-B179-E900AC80DD99,https://www.patersonparking.org/maps,Overlook Park Parking Lot - Vehicles Must Be Parked in a Designated Spot,pagr,"Parking is extremely limited on weekends & event days. Overflow parking is available at the Paterson Museum, located at 2 Market Street. On weekends only, additional parking is available at the lot across from the Museum.",Caution,[],2024-06-14 16:57:08.0
687B5063-8BA1-4940-8245-1AB2AC2BDF0A,,Mansion ADA Lift is currently not functional awaiting a replacement,,"Mansion ADA Lift is currently not functional awaiting a replacement, physical accessibility to the mansion will be limited to those with the ability to climb 3-4 steps into the first floor. We apologize for any inconvenience.",Information,[],2024-06-06 16:09:38.0
6BE72D2F-661A-4F78-8684-CFFCF949FA17,https://www.nps.gov/gate/learn/news/jacob-riis-park-access-restrictions.htm,Jacob Riis Park Access Restrictions,gate,"Due to extremely hazardous conditions Gateway National Recreation Area has restricted access to sections of Jacob Riis Park. Erosion has created unsafe conditions from Bays 1-5, and portions of the eastern beach are closed.",Park Closure,[],2024-06-03 08:04:46.0
C213E402-79E1-48A4-9B76-C33A247C8395,,National Cemetery Closed to Vehicles; Open to Pedestrians,vick,"Due to weather related incidents, Vicksburg National Cemetery is closed to vehicular traffic, however it is open to pedestrians. Visitor can park in the adjacent USS Cairo parking lot and walk into the cemetery.",Park Closure,[],2024-05-02 18:13:26.0
A1F389B0-E1B3-480B-92F9-D9E5F1F6E94D,,Wupatki VC Phone Outages,wupa,The main phone line for the visitor center experiences occasional outages. Please email FLAG_Information@nps.gov if you have trouble getting through on the main number.,Information,[],2024-04-16 12:31:04.0
17AADD05-C38A-42D9-BA3F-55CE45AE50EE,,Trail and Parking Area Re-Opened - Mt. Alava Trail,npsa,Mt. Alava trail and parking area are now open to the public. Access to the summit from the Alava Trailhead is strictly prohibited due to serious risks. Death or serious injury can occur. Mt. Alava summit remains accessible from the Old Vatia trail.,Caution,[],2024-04-12 22:49:26.0
EBC49FB8-1FE3-42BD-8EE7-D1BBA0DD60DB,https://www.nps.gov/articles/what-is-white-nose-syndrome.htm,Items Worn or Used in Other Caves Not Allowed,cave,"A disease known as White-Nose Syndrome is killing bats in North America. To prevent it from spreading to our bats, do not wear shoes, clothing, or bring any gear into any cave at Carlsbad Caverns National Park that were in another cave.",Information,[],2024-04-09 19:40:57.0
ED5743DA-201A-47C1-A87D-47BD088D5836,https://www.recreation.gov/ticket/234637/ticket/10086811,Timed Entry Ticket Required to Enter Carlsbad Cavern,cave,"Reservations are highly recommended and can be purchased by clicking ""more"" or calling 877-444-6777. Reservations only select the entry time. Upon arrival at the visitor center, an entrance pass must be purchased.",Information,[],2024-04-05 14:46:23.0
D0463B88-5060-421E-8438-3E8B3B2EA8BF,https://www.nps.gov/choh/learn/management/superintendent-s-compendium.htm,Hiking in Gold Mine Tract,choh,Visitors are restricted to the designated trails within the Gold Mine Tract in the Great Falls area. This location is generally defined as that area bordered by MacArthur Boulevard and Berma Road and depicted on the Great Falls Maryland Hiking Map.,Caution,[],2024-03-26 09:44:24.0
BFA59442-DECC-470B-B53D-7182CDDF2035,https://www.nps.gov/thingstodo/tour-taft-house.htm,Weekend Guided Tours Availability,wiho,Please visit the Guided Tours of the Taft Family Home page to review the tour times available for visitors on weekend day visits.,Information,[],2024-03-19 09:56:15.0
2796882C-7751-4FD5-94AF-5699D36FDBB2,http://amache.org,No Visitor Center,amch,"Currently, there is no visitor center for Amache National Historic Site. There is a museum in the town of Granada that is operated by Amache Preservation Society. Learn more at amache.org",Information,[],2024-03-18 17:46:48.0
DDCD23E7-9623-42F4-91AC-19E4661D616B,,BOARDWALK CLOSED along the River Trail,ocmu,"Due to structural issues, the boardwalk along the river trail is closed until further notice. Access to the Ocmulgee Heritage Trail and river is not available due to this closure. This closure does not affect access to any of the mound sites.",Park Closure,[],2024-03-12 13:28:45.0
5B4D4734-2C5C-4782-8DBD-0CFB38C8A14B,https://www.nps.gov/subjects/digital/nps-apps.htm,Inaccurate Third-Party Apps,jotr,Some third-party hiking apps are providing inaccurate trail and safety information to users. Please use the official NPS app for accurate information.,Caution,[],2024-03-11 16:20:08.0
88590FD8-1D4F-47D8-99C4-DB9D7E172BAD,,River Ferry at Akers (on State Highway K) CLOSED until further notice,ozar,The Akers Ferry on State Highway K will not be in service until further notice.,Caution,"[{'title': 'Akers Ferry Closure', 'id': '88590FD8-1D4F-47D8-99C4-DB9D7E172BAD', 'type': 'roadevent', 'url': 'https://www.nps.gov/ozar/planyourvisit/conditions.htm'}]",2024-03-05 10:29:47.0
0B25E4C2-664E-40E6-8DC7-326D660A35A3,,Moores Creek Visitor Center Open Tuesday-Saturday and Park Grounds Open Seven Days Per Week,mocr,The Moores Creek Visitor Center/Bookstore is open Tuesday to Saturday from 9 am until 5 pm. Park grounds are open seven days per week from 9 am until 5 pm.,Information,[],2024-03-04 12:57:31.0
123E2192-4095-4B79-9752-D7408F4D6B4D,https://www.nps.gov/buff/planyourvisit/south-woolum-road-closed-alternate-route-available.htm,"South Woolum Road Closed, Alternate Route Available",buff,"In the interest of safety, the South Woolum Road has been closed. The Woolum launch and campground remain open.",Park Closure,"[{'title': 'South Woolum Road Closure', 'id': '123E2192-4095-4B79-9752-D7408F4D6B4D', 'type': 'roadevent', 'url': 'https://www.nps.gov/buff/planyourvisit/conditions.htm'}]",2024-02-23 12:47:47.0
D438F44C-7E65-4139-8D65-724BD56BCE3B,https://www.nps.gov/chis/planyourvisit/backcountry-beach-camping-on-santa-rosa-island.htm,Temporary Closure on Santa Rosa Island,chis,"The beaches and dunes of China Camp and Cluster Point, and area in-between, are temporarily closed to all visitor access for the protection of sensitive resources. Travel is allowed on marked paths.",Park Closure,[],2024-02-22 16:46:51.0
629BBF9C-49DE-4794-9A2C-5CB7F4DC385D,https://www.nps.gov/brca/planyourvisit/basicinfo.htm,Bryce Canyon is Open - No Reservations Required to Enter,brca,No reservations are required to enter Bryce Canyon National Park at any time of year. Simply pay your park entrance fee or present your America the Beautiful pass upon arrival.,Information,[],2024-02-16 15:58:11.0
3C7FF4A7-5EDC-4FC7-8B93-B40B7DF8E2B9,,Change to Summer Operating Hours,mimi,***Please Be Aware*** The park will NOT be changing days of operation. The park will be open Tuesday-Saturday through the summer and winter seasons.,Information,[],2024-02-16 15:54:33.0
9DC90668-39A8-454B-8688-8F0B533C71EC,https://www.nps.gov/grsm/planyourvisit/fees.htm,Most visitors need a parking tag,grsm,"All vehicles parking for longer than 15 minutes require a parking tag. Three tag durations are available for purchase for all vehicle sizes and types: Daily ($5), Weekly ($15), or Annual ($40).",Information,[],2024-02-08 13:03:57.0
83CABB56-1742-4AF4-85B4-F8DDC9D29024,,New Screening Facility at The Battery,cacl,"The location of the Statue of Liberty and Ellis Island security screening facility and ferry service has moved to a new temporary location next to The View restaurant in The Battery, NYC.",Information,[],2024-02-08 08:45:24.0
48BDD48D-F7C6-402B-B98E-D9134FB80F1E,,Park Store is Cash Only,arpo,Currently our cash and debit card reader in our park store is not working. We are only able to accept cash. We apologize for the inconvenience.,Information,[],2024-02-06 09:09:44.0
5FD218D4-E590-4358-8EDC-89C6E36F81C4,,Camping and Docking at Boca Chita and Elliott Keys,bisc,Docking at Boca Chita and Elliott Keys: $25.00 Friday - Monday and Federal Holidays Camping at Boca Chita and Elliott Keys: $35.00 per night. Payments must be made on site using the recreation.gov phone app.,Information,[],2024-02-05 15:43:10.0
CA4C0784-07AA-43DF-9FE5-BCC58EC949C8,https://www.nps.gov/havo/planyourvisit/construction-closures.htm,Construction Closures and Delays,havo,Expect closures and delays at the summit of Kīlauea due to a two-year construction project to repair or remove damaged buildings and infrastructure.,Park Closure,[],2024-02-01 19:42:38.0
97D83B2E-A67F-4C5F-96F0-A173B573BF7B,https://www.nps.gov/thingstodo/gumo_drive_to_williams_ranch.htm,Williams Ranch Road Closed,gumo,The Williams Ranch Road is currently impassable and closed to public access due to unsafe conditions.,Information,"[{'title': 'Williams Ranch Road Closure', 'id': '97D83B2E-A67F-4C5F-96F0-A173B573BF7B', 'type': 'roadevent', 'url': 'https://www.nps.gov/gumo/planyourvisit/conditions.htm'}]",2024-02-01 17:37:05.0
A38547F3-5B4E-447C-9E6A-F257AE35A19D,https://www.nps.gov/amis/planyourvisit/boating.htm#Boat-Ramp,Only Left Side of Diablo East and Rough Canyon Boat Ramps Are Open - Rest Are Closed,amis,"Due to low water levels, only the left side of Diablo East and Rough Canyon boat ramps are open. Please use caution with Spur 406 and Spur 454 launches, as the water may be too shallow to launch most boats. To see a list of open ramps, click on ""more.""",Park Closure,[],2024-01-31 15:59:03.0
C5CE178E-5255-42E2-9F8F-285637B4C84E,https://www.nps.gov/shen/planyourvisit/faqs-oldrag.htm,Ticket Required to Hike Old Rag,shen,March 1 - November 30 those wishing to hike Old Rag are required to obtain a day-use ticket before arriving.,Information,[],2024-01-17 13:20:06.0
13BE97C1-8F24-4304-BBC4-8EFB63FAC894,,Seasonal Closures In Effect,pinn,Seasonal closures are in effect to protect nesting birds of prey on cliffs and rock formations in the park. Please refer to closure lists in park brochures and on the raptor advisory page for more information.,Information,[],2024-01-16 12:45:53.0
C4FE5229-6D25-4DC7-9C40-7DC0759B9D04,,Martinez Adobe,jomu,"The Martinez Adobe, located on the western edge of John Muir’s historic orchard, is currently closed due to structural damage. It is unknown when the public will be able to enter the structure. The Muir/Strentzel mansion remains open to visitors.",Information,[],2024-01-09 09:51:49.0
940679A6-2812-4464-9A19-6C3733F2F402,https://www.nps.gov/lyjo/texas-white-house-closure.htm,Texas White House Complex Closure,lyjo,"On January 2, 2024 the Texas White House Complex closed so the construction phase of the Texas White House rehabilitation can begin. The LBJ Ranch driving tour remains open. Visitors can still see the school, cemetery, birthplace and showbarn.",Park Closure,[],2024-01-06 16:15:23.0
57F5103D-99E6-445B-BD93-F947D4EA6E06,https://www.nps.gov/whsa/planyourvisit/park-closures.htm,Park Closures,whsa,From time to time the missile range that surrounds the park performs military testing that may require the closure of the park or Highway 70. Please plan your visit around upcoming military tests.,Information,[],2024-01-02 13:34:42.0
7F190DA8-E672-48C1-8AAA-8E661133FE49,https://azstateparks.com/ohv,Arizona Off-Highway Vehicle (OHV) Requirements for Residents and Non-residents.,para,Off-highway vehicles (OHVs) are required by law to display a valid OHV decal to operate on public and state trust lands in Arizona. This includes “street legal” vehicles that meet these two requirements.,Information,[],2023-12-29 18:25:00.0
4D3EA105-62C1-46F7-9948-B74E1C63CD63,,Florissant Fossil Beds has moved to cashless fee collection,flfo,"Entrance fees and pass purchases must be made with a credit/debit card or payment app on a mobile device. Electronic payment reduces transaction times, saves money, and improves accountability.",Information,[],2023-12-28 15:57:29.0
26018DAB-E0A6-4F91-82FF-6EF3B6E61E97,,Lower Crypt Access Subject to Safe Conditions,gegr,Access to the lower crypt area of the Mausoleum is subject to closure during wet and or low light conditions in the late afternoon. The main floor and the two reliquary rooms remain open during these conditions.,Caution,[],2023-12-28 10:07:24.0
74F08524-435D-4E07-83A3-0DF996D14004,,Birth Home Temporarily Closed For Repairs,malu,"The birth home of Martin Luther King, Jr. is temporarily closed for repairs. We apologize for any inconvenience this may cause. All other buildings at the Martin Luther King, Jr. National Historical Park remain open during regular park operating hours.",Information,[],2023-12-20 22:09:38.0
9B487617-E409-4E07-9CD0-7259C25E8B47,,"Route 7 from Sawmill, AZ is NOT recommended",cach,"Entering the park from the east at Sawmill, AZ on Route 7 is not recommended. Part of this route is UNPAVED and UNMAINTAINED. Please stay on paved roads, such as Indian Route 64 from Tsaile, AZ and Highway 191/Route 7 from Chinle, AZ.",Information,[],2023-12-13 18:22:22.0
FA896BD1-1B45-4E5B-9C1E-9D80826053A6,https://www.nps.gov/laro/learn/news/hawk-creek-lane-restriction.htm,Hawk Creek Lane Restriction at Lake Roosevelt National Recreation Area,laro,"Due to undercutting action of Hawk Creek on the access road between the Hawk Creek campground and boat launch, the road will be reduced to one lane until further notice. Use caution while on this road.",Park Closure,[],2023-12-11 14:56:18.0
BB8EE848-8D15-4B45-A923-862552A20435,,"Uber, Lyft, and Other ""Taxi"" Services",band,"Bandelier is in a remote location, with cell service in the canyon limited to Verizon 4G only. Services like Uber and Lyft will bring you here, but there may be no way to contact a ride out. Please plan your pickup before being dropped off at Bandelier.",Information,[],2023-12-02 16:04:24.0
7E44AFE1-C366-4251-816B-A4C8CFCEB40C,https://www.nps.gov/band/planyourvisit/directions.htm,The Use of GPS is NOT Recommended,band,Numerous visitors have been routed to remote trailheads and out-of-the-way roads trying to use GPS to reach the main park area or shuttle stop.,Caution,[],2023-12-02 16:04:00.0
A436C869-2A00-46D4-9673-609788164E5F,,Marsh-Billings-Rockefeller National Historical Park is Cashless,mabi,Tours may be purchased online (recreation.gov) or in person with a credit or debit card only. Cash transactions are not available at the park.,Information,[],2023-11-30 14:43:03.0
261697B5-ED53-46D7-A8C3-1733478E043C,,CCC Camp Picnic Pavilions Closed,fone,The pavilions in the CCC Camp Picnic Area are closed for the immediate future for restoration work.,Information,[],2023-11-19 11:59:54.0
0B19E1AF-B1D5-4318-A25A-49AAEBD15301,https://www.nps.gov/cong/planyourvisit/directions.htm,Planning Ahead for Transportation,cong,"If being dropped off at the park, please ensure you will have a return ride. Taxis and rideshares do not often come out to Congaree, and the bus may be unavailable. Please plan ahead.",Information,[],2023-11-08 14:25:04.0
D8ECA938-2BC9-48C4-A434-2548B75D107D,https://www.nps.gov/yuch/planyourvisit/2023-yukon-river-breakup.htm,Smith Public Use Cabin Closure,yuch,The Superintendent issued a closure of the Smith/40-Mile Public Use Cabin due to being unsafe for public occupancy as a result of structural damage caused by the 2023 Yukon River break-up and flooding.,Park Closure,[],2023-11-01 14:02:40.0
A959D1A1-6FCA-4FCD-A14E-B6793CF8C62D,,Ride Share Services,bisc,"Convoy Point grounds, Jetty Trail, kayak launch, and picnic area open at 7 a.m. and close at 5:30 p.m. If you are using a ride share service for transportation to and from the park, ensure ride share services can be onsite before closing time.",Information,[],2023-10-31 14:13:42.0
34A77005-0F10-46D2-887F-6ED1F43A6C2D,,"Pozo Nuevo Road to Bates Well Ranch High Clearance, 4-Wheel Drive Only",orpi,"High Clearance, 4-wheel drive is required from where Pozo Nuevo Road begins along South Puerto Blanch Drive to Bates Well Ranch area. The road is washed out in areas. Bates Well Ranch is still accessible from the north on Darby Well Road.",Caution,[],2023-10-24 15:55:47.0
6960564D-C9D1-4D27-9DC3-4E0667FEB398,https://www.nps.gov/pais/planyourvisit/weather.htm,Be aware of changing beach conditions,pais,Beach conditions are changing frequently. Check current tide charts and weather forecasts before traveling on the beach.,Information,[],2023-10-13 10:41:20.0
5AA47410-8E1F-460B-9725-5C187CC3FDC6,,Jefferson Memorial elevator,thje,"The elevator from the ground level to the chamber of the Jefferson Memorial may be intermittently out of order. Visitors can take steps, but if you require an elevator for a successful visit, please call this number for current status: 202-426-6841.",Information,[],2023-10-10 11:30:13.0
38B46BE7-BE1B-48EB-8E2B-4E1FF06D5712,https://www.nps.gov/pinn/planyourvisit/weather.htm,Hot Conditions,pinn,Limit strenuous hiking to early morning and late evening hours. Drink plenty of water and carry extra. Know the signs and symptoms of heat related illnesses. In case of a heat related emergency get to a cool place and seek help immediately.,Caution,[],2023-10-07 17:28:28.0
2A313FF7-8681-470B-989F-9689731471EC,,Natural tar on beach,pais,"Natural tar balls and patties are washing in on the national seashore. To clean tar off skin, wash with soap and water, baby oil, or mineral oil.",Information,[],2023-10-02 15:58:07.0
E63B3C9F-D8D2-4242-8FC3-278ACC475C0D,,Vehicle Break-in and Theft Warning,cuva,"Car break-ins in Cuyahoga Valley have tripled since 2022, resulting in theft of personal items like credit cards. Do not leave valuables in your car. As a last resort, lock items in your trunk before arriving. Thieves target parking lots regularly.",Caution,[],2023-09-27 15:24:02.0
F1F34816-A320-4890-9112-BBBB202B3F3B,https://www.nps.gov/tont/planyourvisit/cashless-fee-collection-faq.htm,Tonto National Monument has moved to cashless fee collection,tont,"Tonto National Monument accepts only electronic card payments for entrance fees. Electronic payment reduces transaction times, saves money, and improves accountability.",Information,[],2023-09-18 17:12:59.0
F94AF3FB-BBA1-4D0C-9E8A-73EDF7A434D5,https://www.nps.gov/gate/learn/management/spring-creek-park-environmental-cleanup-project.htm,Spring Creek (Queens) Closed to the Public,gate,"Spring Creek is closed to the public at this time. The NPS is conducting field investigations as part of a Remedial Investigation at the site. Spring Creek is located in Queens, NYC.",Park Closure,[],2023-09-07 15:28:49.0
13AF641C-2DCC-479A-A0C9-5CE48D4E6717,,Dead Horse Bay (Brooklyn) Remains Closed to the Public,gate,"The entire southern area of Dead Horse Bay, including Glass Bottle Beach, is closed to the public. Crews are working in these areas using heavy brush clearing equipment and performing radiation surveys. Dead Horse Bay is located in Brooklyn, NYC.",Park Closure,[],2023-09-07 15:28:18.0
67146540-50E1-44EE-8D3A-2314B0192DDB,https://www.nps.gov/yell/planyourvisit/safety.htm,Stay Away From Bull Elk,yell,"Bull elk are unpredictable during this time of year and people have been severely injured. Elk run quickly and may change direction without warning. Be sure to stay at least 25 yards away. If an elk charges, retreat!",Caution,[],2023-09-06 18:27:12.0
DD7FA3E9-E01F-420D-9F2A-91C535F09167,https://www.nps.gov/hstr/planyourvisit/index.htm,"All Tickets are First-Come, First Served; We Cannot Take Reservations",hstr,"All tickets to the Truman Home and the Truman Farm Home are first-come, first-served. At this time, we are unable to take any reservations for groups. No tickets are issued at the Truman Home itself...all tickets issued at the visitor center.",Information,[],2023-08-30 16:20:53.0
1D988649-328E-495F-A84A-073A620A1558,https://www.nps.gov/cavo/planyourvisit/fees.htm,Credit/Debit Card Only to pay entrance fees,cavo,"Capulin Volcano only accepts credit/debit cards for entrance fees. Our cooperating association Park Store accepts cash, credit/debit cards, and checks. There are limited cash only entrance passes available through our cooperating association Park Store.",Information,[],2023-08-28 16:55:27.0
72C1E5CC-67E3-4CCA-8FD3-FFD145A9A305,,Navigation Warning,wicr,Some navigation systems on devices misdirect visitors driving to Wilson’s Creek National Battlefield. Please note that the entrance to the park is at the visitor center located near the Southeast intersection of Hwy ZZ and FR 182.,Information,[],2023-08-25 10:55:09.0
67391665-683E-4F3F-A8EB-AFFDE137D31C,,4-wheel drive recommended for beach driving,pais,4-wheel drive is recommended if driving on North and South Beach.,Information,[],2023-08-20 11:47:45.0
27D42D91-2B26-4FCF-9F99-D571649E2F3F,https://www.nps.gov/locations/hawaii/hawaii-wildfires.htm,Hawai'i Wildfires,puhe,NPS.gov information page set up for wildfires in Hawai'i.,Information,[],2023-08-19 15:46:23.0
AD2DA1FB-E0A4-4990-8DC6-BC98A974930C,,Drive Cautiously - Endangered Birds on Roadway,hale,"Nēnē (Hawaiian geese) and ʻuaʻu (Hawaiian petrel) are nesting in the park and may land on or frequent park roads, parking lots, and road leading up to the park. Drivers are reminded to drive at the posted speed limits and exercise caution.",Information,[],2023-08-17 19:27:14.0
6193845F-683B-49B4-901B-FC5403A53D30,https://www.nps.gov/goga/learn/news/larceny-from-autos-at-ggnra.htm,Auto-Theft Warning - Only Bring What You Need to the Park,alca,"You can help prevent vehicle break-ins in parking lots. Before leaving your car to catch the ferry: 1) Remove all valuables, 2) Lock your doors. 3) Take your cell phones and electronics with you. Read article for more details.",Caution,[],2023-08-11 14:45:16.0
B127187F-76DD-4147-8AB5-CEC00AA6700D,https://www.nps.gov/goga/learn/news/larceny-from-autos-at-ggnra.htm,Auto-Theft Warning - Only Bring What You Need to the Park,muwo,"You can prevent vehicle break-ins in parking lots and scenic overlooks. Before leaving your car for even a short period of time: 1) Remove all valuables, 2) Lock your doors. 3) Take your cell phones and electronics with you. Read article for more details.",Caution,[],2023-08-11 14:31:56.0
FDC95683-8853-4829-8A84-6E7E886B1C7A,https://www.nps.gov/goga/learn/news/larceny-from-autos-at-ggnra.htm,Auto-Theft Warning - Only Bring What You Need to the Park,prsf,"You can prevent vehicle break-ins in parking lots and scenic overlooks. Before leaving your car for even a short period of time: 1) Remove all valuables, 2) Lock your doors. 3) Take your cell phones and electronics with you. Read article for more details.",Caution,[],2023-08-11 14:30:52.0
B7A06513-5CF2-4CC8-9091-3B80E52C2D0B,https://www.nps.gov/goga/learn/news/larceny-from-autos-at-ggnra.htm,Auto-Theft Warning - Only Bring What You Need to the Park,fopo,"You can prevent vehicle break-ins in parking lots and scenic overlooks. Before leaving your car for even a short period of time: 1) Remove all valuables, 2) Lock your doors. 3) Take your cell phones and electronics with you. Read article for more details.",Caution,[],2023-08-11 14:29:24.0
2B0B41A6-307A-4824-B46B-CAFC90917500,,Limited Cell Phone Coverage,amch,Cell phone voice and data coverage is very limited in the park and surrounding area.,Information,[],2023-08-08 12:19:41.0
8480542B-A0D2-4ADC-8CFC-B3949B040A8F,https://www.nps.gov/noca/planyourvisit/fire-closures.htm,"Fire Closures - Trail, Area, and Camp Closures",noca,"For closures due to fire activity visit the Fire Closures page, including trail, area, and camp closures for current and post fire conditions.",Park Closure,[],2023-07-29 14:17:58.0
FFFD3415-3713-473D-A2F9-70E3C53943E1,,Rideshare services should be used with caution if visiting the Tucson Mountain District,sagu,"Rideshare services will drop visitors off at the park, but usually will not pick them back up. To avoid being stranded in the park, coordinate two-way trips before using rideshares to visit the West side. No major trails start at the visitor center.",Information,[],2023-07-20 12:03:13.0
381693C2-C744-4193-98A2-C018571033C7,https://www.nps.gov/sajh/planyourvisit/ethical-wildlife-viewing.htm,Wildlife Viewing Guidelines,sajh,"San Juan Island National Historical Park provides habitat for many species of animals. When you visit the park, you are visiting their home. Do not approach any wildlife within 75 ft/23 m (two school bus lengths).",Caution,[],2023-07-11 12:57:07.0
47FB46E0-9B49-4116-A527-C0FE070F96FA,https://t.co/JZaIRxjnp7,Expect long lines at entrances on weekends.,mora,Lengthy delays are likely at the southwest park entrance on SR706 on weekends. Check Google Maps for backup (represented by the orange/red line) at link below. Please do not block driveways or roads while in line outside the park.,Information,[],2023-07-07 16:20:51.0
8C499F6F-7F4F-4CC7-95BB-5E852B1FB836,,Partial Trail Closure at Portage Lakefront and Riverwalk,indu,Closed portion of Portage Lakefront and Riverwalk Trail along Burns Waterway due to unsafe conditions from erosional damage. This trail portion will remain closed while funding is sought for repair work. Pier access remains open on either side of closure.,Information,[],2023-06-27 11:28:03.0
