extraction_date,is_start_date_verified,is_end_date_verified,is_start_position_verified,is_end_position_verified,types_of_incident,start_date,end_date,location_method,vehicle_impact,beginning_accuracy,ending_accuracy,start_date_accuracy,end_date_accuracy,Id,_id,core_details.name,core_details.data_source_id,core_details.event_type,core_details.road_names,core_details.direction,core_details.description,types_of_work,data_source_id,organization_name,update_date,contact_name,contact_email,update_frequency
2026-04-08,False,False,False,False,"[{'incident_category': 'crash', 'incident_type': 'crash', 'description': 'The bridge on Main Street in Walpack Center is closed indefinitely due to structural damage from a vehicle collision.\n\nRoute 615 is closed in Flatbrookville due to landslide and active slope failure.'}]",2023-05-31T16:48:00Z,,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,40b38990-9031-2434-e690-9ae6bfa6305f,166,Road Closures in New Jersey,c8a6b124-d7a0-49fd-2c61-08d4c7ad36e2,incident,['Main Street and Route 615'],eastbound,"The bridge on Main Street in Walpack Center is closed indefinitely due to structural damage from a vehicle collision.

Route 615 is closed in Flatbrookville due to landslide and active slope failure.",,c8a6b124-d7a0-49fd-2c61-08d4c7ad36e2,Delaware Water Gap,2025-05-13T16:22:17.178633Z,Delaware Water Gap,dewa_Superintendent@nps.gov,
2026-04-08,False,False,False,False,"[{'incident_category': 'crash', 'incident_type': 'crash', 'description': 'The bridge on Main Street in Walpack Center is closed indefinitely due to structural damage from a vehicle collision.\n\nRoute 615 is closed in Flatbrookville due to landslide and active slope failure.'}]",2023-05-31T16:48:00Z,,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,6f0d0310-5e5f-4a79-abd6-1a8965229884,167,Road Closures in New Jersey,c8a6b124-d7a0-49fd-2c61-08d4c7ad36e2,incident,['Main Street and Route 615'],eastbound,"The bridge on Main Street in Walpack Center is closed indefinitely due to structural damage from a vehicle collision.

Route 615 is closed in Flatbrookville due to landslide and active slope failure.",,c8a6b124-d7a0-49fd-2c61-08d4c7ad36e2,Delaware Water Gap,2025-05-13T16:22:17.178633Z,Delaware Water Gap,dewa_Superintendent@nps.gov,
2026-04-08,False,False,False,False,"[{'incident_category': 'crash', 'incident_type': 'crash', 'description': 'The bridge on Main Street in Walpack Center is closed indefinitely due to structural damage from a vehicle collision.\n\nRoute 615 is closed in Flatbrookville due to landslide and active slope failure.'}]",2023-05-31T16:48:00Z,,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,7ac6b430-112e-b795-94b0-bba542dbecdb,168,Road Closures in New Jersey,c8a6b124-d7a0-49fd-2c61-08d4c7ad36e2,incident,['Main Street and Route 615'],westbound,"The bridge on Main Street in Walpack Center is closed indefinitely due to structural damage from a vehicle collision.

Route 615 is closed in Flatbrookville due to landslide and active slope failure.",,c8a6b124-d7a0-49fd-2c61-08d4c7ad36e2,Delaware Water Gap,2025-05-13T16:22:17.178633Z,Delaware Water Gap,dewa_Superintendent@nps.gov,
2026-04-08,False,False,False,False,"[{'incident_category': 'winter', 'incident_type': 'ice', 'description': 'Some roads may receive no winter maintenance or will close until clear of snow and ice naturally. A few will be gated and closed to all vehicle traffic through the winter.'}, {'incident_category': 'winter', 'incident_type': 'snowfall', 'description': 'Some roads may receive no winter maintenance or will close until clear of snow and ice naturally. A few will be gated and closed to all vehicle traffic through the winter.'}]",2025-12-08T05:00:00Z,2026-04-16T03:59:59Z,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,04435ebb-942c-2587-b082-7c3447643b18,169,Routine Winter Service Levels,c8a6b124-d7a0-49fd-2c61-08d4c7ad36e2,incident,"['River Road', 'Old Mine Road mm 7 - 14', 'Old Mine Road Dirt', 'Blue Mountain Lakes Road', 'Mountain Road', 'Jager Road']",northbound,Some roads may receive no winter maintenance or will close until clear of snow and ice naturally. A few will be gated and closed to all vehicle traffic through the winter.,,c8a6b124-d7a0-49fd-2c61-08d4c7ad36e2,Delaware Water Gap,2025-05-13T16:22:17.178633Z,Delaware Water Gap,dewa_Superintendent@nps.gov,
2026-04-08,False,False,False,False,"[{'incident_category': 'winter', 'incident_type': 'snowfall', 'description': 'Some roads may receive no winter maintenance or will close until clear of snow and ice naturally. A few will be gated and closed to all vehicle traffic through the winter.'}, {'incident_category': 'winter', 'incident_type': 'ice', 'description': 'Some roads may receive no winter maintenance or will close until clear of snow and ice naturally. A few will be gated and closed to all vehicle traffic through the winter.'}]",2025-12-08T05:00:00Z,2026-04-16T03:59:59Z,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,e03315ad-efaf-4ae1-ccd5-9568c08400f3,170,Routine Winter Service Levels,c8a6b124-d7a0-49fd-2c61-08d4c7ad36e2,incident,"['River Road', 'Old Mine Road mm 7 - 14', 'Old Mine Road Dirt', 'Blue Mountain Lakes Road', 'Mountain Road', 'Jager Road']",southbound,Some roads may receive no winter maintenance or will close until clear of snow and ice naturally. A few will be gated and closed to all vehicle traffic through the winter.,,c8a6b124-d7a0-49fd-2c61-08d4c7ad36e2,Delaware Water Gap,2025-05-13T16:22:17.178633Z,Delaware Water Gap,dewa_Superintendent@nps.gov,
2026-04-08,False,False,False,False,,2025-05-12T17:51:00Z,2026-05-31T17:51:00Z,unknown,alternating-one-way,estimated,estimated,estimated,estimated,7a061eef-3639-78b4-8644-7e2578be57bc,171,Van Campens Brook Bridge Repair Project,c8a6b124-d7a0-49fd-2c61-08d4c7ad36e2,work-zone,['Old Mine Road'],northbound,"Due to a bridge repair project over the Van Campens Brook, visitors on Old Mine Road may encounter delays over Summer 2025. The road will remain open, with single-lane traffic during working hours.",[{'type_name': 'below-road-work'}],c8a6b124-d7a0-49fd-2c61-08d4c7ad36e2,Delaware Water Gap,2025-05-13T16:22:17.178633Z,Delaware Water Gap,dewa_Superintendent@nps.gov,
2026-04-08,False,False,False,False,,2025-05-12T17:51:00Z,2026-05-31T17:51:00Z,unknown,alternating-one-way,estimated,estimated,estimated,estimated,8bb0c382-c4ba-409c-7347-7c5b3bb57869,172,Van Campens Brook Bridge Repair Project,c8a6b124-d7a0-49fd-2c61-08d4c7ad36e2,work-zone,['Old Mine Road'],northbound,"Due to a bridge repair project over the Van Campens Brook, visitors on Old Mine Road may encounter delays over Summer 2025. The road will remain open, with single-lane traffic during working hours.",[{'type_name': 'below-road-work'}],c8a6b124-d7a0-49fd-2c61-08d4c7ad36e2,Delaware Water Gap,2025-05-13T16:22:17.178633Z,Delaware Water Gap,dewa_Superintendent@nps.gov,
2026-04-08,False,False,False,False,,2025-05-12T17:51:00Z,2026-05-31T17:51:00Z,unknown,alternating-one-way,estimated,estimated,estimated,estimated,ca707c7b-912f-4b00-92c2-606f97309106,173,Van Campens Brook Bridge Repair Project,c8a6b124-d7a0-49fd-2c61-08d4c7ad36e2,work-zone,['Old Mine Road'],southbound,"Due to a bridge repair project over the Van Campens Brook, visitors on Old Mine Road may encounter delays over Summer 2025. The road will remain open, with single-lane traffic during working hours.",[{'type_name': 'below-road-work'}],c8a6b124-d7a0-49fd-2c61-08d4c7ad36e2,Delaware Water Gap,2025-05-13T16:22:17.178633Z,Delaware Water Gap,dewa_Superintendent@nps.gov,
2026-04-08,False,False,False,False,,2025-05-12T17:51:00Z,2026-05-31T17:51:00Z,unknown,alternating-one-way,estimated,estimated,estimated,estimated,eb6bfabe-f260-d521-0cd0-559741dfa792,174,Van Campens Brook Bridge Repair Project,c8a6b124-d7a0-49fd-2c61-08d4c7ad36e2,work-zone,['Old Mine Road'],southbound,"Due to a bridge repair project over the Van Campens Brook, visitors on Old Mine Road may encounter delays over Summer 2025. The road will remain open, with single-lane traffic during working hours.",[{'type_name': 'below-road-work'}],c8a6b124-d7a0-49fd-2c61-08d4c7ad36e2,Delaware Water Gap,2025-05-13T16:22:17.178633Z,Delaware Water Gap,dewa_Superintendent@nps.gov,
2026-04-08,False,False,False,False,"[{'incident_category': 'winter', 'incident_type': 'snowfall', 'description': 'The main park road (Hwy 89) is closed at Kohm Yah-mah-nee Visitor Center (southwest entrance) and Devastated Area for the snow season. Please use caution if driving to the park and check weather forecasts.'}]",2025-12-29T08:00:00Z,2026-07-03T06:59:59Z,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,00a2cca8-c8c5-227e-d827-973d8833d415,175,Lassen National Park Highway Closed for Winter,c901091f-574b-4cc1-2d1a-08d4c7ad36e2,incident,['Lassen National Park Highway (Hwy 89)'],eastbound,The main park road (Hwy 89) is closed at Kohm Yah-mah-nee Visitor Center (southwest entrance) and Devastated Area for the snow season. Please use caution if driving to the park and check weather forecasts.,,c901091f-574b-4cc1-2d1a-08d4c7ad36e2,Lassen Volcanic,2025-04-04T23:20:54.390727Z,Lassen Volcanic,lavo_Superintendent@nps.gov,
2026-04-08,False,False,False,False,"[{'incident_category': 'winter', 'incident_type': 'snowfall', 'description': 'The main park road (Hwy 89) is closed at Kohm Yah-mah-nee Visitor Center (southwest entrance) and Devastated Area for the snow season. Please use caution if driving to the park and check weather forecasts.'}]",2025-12-29T08:00:00Z,2026-07-03T06:59:59Z,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,018f951b-ceba-30b4-1362-1d0506374ef6,176,Lassen National Park Highway Closed for Winter,c901091f-574b-4cc1-2d1a-08d4c7ad36e2,incident,['Lassen National Park Highway (Hwy 89)'],westbound,The main park road (Hwy 89) is closed at Kohm Yah-mah-nee Visitor Center (southwest entrance) and Devastated Area for the snow season. Please use caution if driving to the park and check weather forecasts.,,c901091f-574b-4cc1-2d1a-08d4c7ad36e2,Lassen Volcanic,2025-04-04T23:20:54.390727Z,Lassen Volcanic,lavo_Superintendent@nps.gov,
2026-04-08,False,False,False,False,"[{'incident_category': 'winter', 'incident_type': 'snowfall', 'description': 'The main park road (Hwy 89) is closed at Kohm Yah-mah-nee Visitor Center (southwest entrance) and Devastated Area for the snow season. Please use caution if driving to the park and check weather forecasts.'}]",2025-12-29T08:00:00Z,2026-07-03T06:59:59Z,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,1109e6d8-ae21-825b-21eb-3824a6c68d1c,177,Lassen National Park Highway Closed for Winter,c901091f-574b-4cc1-2d1a-08d4c7ad36e2,incident,['Lassen National Park Highway (Hwy 89)'],westbound,The main park road (Hwy 89) is closed at Kohm Yah-mah-nee Visitor Center (southwest entrance) and Devastated Area for the snow season. Please use caution if driving to the park and check weather forecasts.,,c901091f-574b-4cc1-2d1a-08d4c7ad36e2,Lassen Volcanic,2025-04-04T23:20:54.390727Z,Lassen Volcanic,lavo_Superintendent@nps.gov,
2026-04-08,False,False,False,False,"[{'incident_category': 'winter', 'incident_type': 'snowfall', 'description': 'The main park road (Hwy 89) is closed at Kohm Yah-mah-nee Visitor Center (southwest entrance) and Devastated Area for the snow season. Please use caution if driving to the park and check weather forecasts.'}]",2025-12-29T08:00:00Z,2026-07-03T06:59:59Z,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,1d742473-be34-d28a-5c8c-9411e8f78c9b,178,Lassen National Park Highway Closed for Winter,c901091f-574b-4cc1-2d1a-08d4c7ad36e2,incident,['Lassen National Park Highway (Hwy 89)'],eastbound,The main park road (Hwy 89) is closed at Kohm Yah-mah-nee Visitor Center (southwest entrance) and Devastated Area for the snow season. Please use caution if driving to the park and check weather forecasts.,,c901091f-574b-4cc1-2d1a-08d4c7ad36e2,Lassen Volcanic,2025-04-04T23:20:54.390727Z,Lassen Volcanic,lavo_Superintendent@nps.gov,
2026-04-08,False,False,False,False,"[{'incident_category': 'winter', 'incident_type': 'snowfall', 'description': 'The main park road (Hwy 89) is closed at Kohm Yah-mah-nee Visitor Center (southwest entrance) and Devastated Area for the snow season. Please use caution if driving to the park and check weather forecasts.'}]",2025-12-29T08:00:00Z,2026-07-03T06:59:59Z,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,40d3b3c7-ddbd-9125-ea44-6ee98822e76a,179,Lassen National Park Highway Closed for Winter,c901091f-574b-4cc1-2d1a-08d4c7ad36e2,incident,['Lassen National Park Highway (Hwy 89)'],eastbound,The main park road (Hwy 89) is closed at Kohm Yah-mah-nee Visitor Center (southwest entrance) and Devastated Area for the snow season. Please use caution if driving to the park and check weather forecasts.,,c901091f-574b-4cc1-2d1a-08d4c7ad36e2,Lassen Volcanic,2025-04-04T23:20:54.390727Z,Lassen Volcanic,lavo_Superintendent@nps.gov,
2026-04-08,False,False,False,False,"[{'incident_category': 'winter', 'incident_type': 'snowfall', 'description': 'The main park road (Hwy 89) is closed at Kohm Yah-mah-nee Visitor Center (southwest entrance) and Devastated Area for the snow season. Please use caution if driving to the park and check weather forecasts.'}]",2025-12-29T08:00:00Z,2026-07-03T06:59:59Z,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,47f5b1a1-a40f-a4d8-137e-653b5cda4d52,180,Lassen National Park Highway Closed for Winter,c901091f-574b-4cc1-2d1a-08d4c7ad36e2,incident,['Lassen National Park Highway (Hwy 89)'],eastbound,The main park road (Hwy 89) is closed at Kohm Yah-mah-nee Visitor Center (southwest entrance) and Devastated Area for the snow season. Please use caution if driving to the park and check weather forecasts.,,c901091f-574b-4cc1-2d1a-08d4c7ad36e2,Lassen Volcanic,2025-04-04T23:20:54.390727Z,Lassen Volcanic,lavo_Superintendent@nps.gov,
2026-04-08,False,False,False,False,"[{'incident_category': 'winter', 'incident_type': 'snowfall', 'description': 'The main park road (Hwy 89) is closed at Kohm Yah-mah-nee Visitor Center (southwest entrance) and Devastated Area for the snow season. Please use caution if driving to the park and check weather forecasts.'}]",2025-12-29T08:00:00Z,2026-07-03T06:59:59Z,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,61000709-357a-8368-ad0b-2f4f28535916,181,Lassen National Park Highway Closed for Winter,c901091f-574b-4cc1-2d1a-08d4c7ad36e2,incident,['Lassen National Park Highway (Hwy 89)'],eastbound,The main park road (Hwy 89) is closed at Kohm Yah-mah-nee Visitor Center (southwest entrance) and Devastated Area for the snow season. Please use caution if driving to the park and check weather forecasts.,,c901091f-574b-4cc1-2d1a-08d4c7ad36e2,Lassen Volcanic,2025-04-04T23:20:54.390727Z,Lassen Volcanic,lavo_Superintendent@nps.gov,
2026-04-08,False,False,False,False,"[{'incident_category': 'winter', 'incident_type': 'snowfall', 'description': 'The main park road (Hwy 89) is closed at Kohm Yah-mah-nee Visitor Center (southwest entrance) and Devastated Area for the snow season. Please use caution if driving to the park and check weather forecasts.'}]",2025-12-29T08:00:00Z,2026-07-03T06:59:59Z,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,62a4b94a-afcb-b807-a238-4dae63ab360b,182,Lassen National Park Highway Closed for Winter,c901091f-574b-4cc1-2d1a-08d4c7ad36e2,incident,['Lassen National Park Highway (Hwy 89)'],westbound,The main park road (Hwy 89) is closed at Kohm Yah-mah-nee Visitor Center (southwest entrance) and Devastated Area for the snow season. Please use caution if driving to the park and check weather forecasts.,,c901091f-574b-4cc1-2d1a-08d4c7ad36e2,Lassen Volcanic,2025-04-04T23:20:54.390727Z,Lassen Volcanic,lavo_Superintendent@nps.gov,
2026-04-08,False,False,False,False,"[{'incident_category': 'winter', 'incident_type': 'snowfall', 'description': 'The main park road (Hwy 89) is closed at Kohm Yah-mah-nee Visitor Center (southwest entrance) and Devastated Area for the snow season. Please use caution if driving to the park and check weather forecasts.'}]",2025-12-29T08:00:00Z,2026-07-03T06:59:59Z,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,63424d70-e7e1-c9b2-2e3d-28e9da95e7a8,183,Lassen National Park Highway Closed for Winter,c901091f-574b-4cc1-2d1a-08d4c7ad36e2,incident,['Lassen National Park Highway (Hwy 89)'],northbound,The main park road (Hwy 89) is closed at Kohm Yah-mah-nee Visitor Center (southwest entrance) and Devastated Area for the snow season. Please use caution if driving to the park and check weather forecasts.,,c901091f-574b-4cc1-2d1a-08d4c7ad36e2,Lassen Volcanic,2025-04-04T23:20:54.390727Z,Lassen Volcanic,lavo_Superintendent@nps.gov,
2026-04-08,False,False,False,False,"[{'incident_category': 'winter', 'incident_type': 'snowfall', 'description': 'The main park road (Hwy 89) is closed at Kohm Yah-mah-nee Visitor Center (southwest entrance) and Devastated Area for the snow season. Please use caution if driving to the park and check weather forecasts.'}]",2025-12-29T08:00:00Z,2026-07-03T06:59:59Z,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,657785a3-7d05-74ec-671a-76dda0138f84,184,Lassen National Park Highway Closed for Winter,c901091f-574b-4cc1-2d1a-08d4c7ad36e2,incident,['Lassen National Park Highway (Hwy 89)'],westbound,The main park road (Hwy 89) is closed at Kohm Yah-mah-nee Visitor Center (southwest entrance) and Devastated Area for the snow season. Please use caution if driving to the park and check weather forecasts.,,c901091f-574b-4cc1-2d1a-08d4c7ad36e2,Lassen Volcanic,2025-04-04T23:20:54.390727Z,Lassen Volcanic,lavo_Superintendent@nps.gov,
2026-04-08,False,False,False,False,"[{'incident_category': 'winter', 'incident_type': 'snowfall', 'description': 'The main park road (Hwy 89) is closed at Kohm Yah-mah-nee Visitor Center (southwest entrance) and Devastated Area for the snow season. Please use caution if driving to the park and check weather forecasts.'}]",2025-12-29T08:00:00Z,2026-07-03T06:59:59Z,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,668f9249-8c91-8150-caee-c1892e486e3f,185,Lassen National Park Highway Closed for Winter,c901091f-574b-4cc1-2d1a-08d4c7ad36e2,incident,['Lassen National Park Highway (Hwy 89)'],southbound,The main park road (Hwy 89) is closed at Kohm Yah-mah-nee Visitor Center (southwest entrance) and Devastated Area for the snow season. Please use caution if driving to the park and check weather forecasts.,,c901091f-574b-4cc1-2d1a-08d4c7ad36e2,Lassen Volcanic,2025-04-04T23:20:54.390727Z,Lassen Volcanic,lavo_Superintendent@nps.gov,
2026-04-08,False,False,False,False,"[{'incident_category': 'winter', 'incident_type': 'snowfall', 'description': 'The main park road (Hwy 89) is closed at Kohm Yah-mah-nee Visitor Center (southwest entrance) and Devastated Area for the snow season. Please use caution if driving to the park and check weather forecasts.'}]",2025-12-29T08:00:00Z,2026-07-03T06:59:59Z,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,6e54f1e5-4b06-90df-833a-b9b61c129e22,186,Lassen National Park Highway Closed for Winter,c901091f-574b-4cc1-2d1a-08d4c7ad36e2,incident,['Lassen National Park Highway (Hwy 89)'],eastbound,The main park road (Hwy 89) is closed at Kohm Yah-mah-nee Visitor Center (southwest entrance) and Devastated Area for the snow season. Please use caution if driving to the park and check weather forecasts.,,c901091f-574b-4cc1-2d1a-08d4c7ad36e2,Lassen Volcanic,2025-04-04T23:20:54.390727Z,Lassen Volcanic,lavo_Superintendent@nps.gov,
2026-04-08,False,False,False,False,"[{'incident_category': 'winter', 'incident_type': 'snowfall', 'description': 'The main park road (Hwy 89) is closed at Kohm Yah-mah-nee Visitor Center (southwest entrance) and Devastated Area for the snow season. Please use caution if driving to the park and check weather forecasts.'}]",2025-12-29T08:00:00Z,2026-07-03T06:59:59Z,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,a46c07e7-399c-f411-972c-f67461d4dc62,187,Lassen National Park Highway Closed for Winter,c901091f-574b-4cc1-2d1a-08d4c7ad36e2,incident,['Lassen National Park Highway (Hwy 89)'],northbound,The main park road (Hwy 89) is closed at Kohm Yah-mah-nee Visitor Center (southwest entrance) and Devastated Area for the snow season. Please use caution if driving to the park and check weather forecasts.,,c901091f-574b-4cc1-2d1a-08d4c7ad36e2,Lassen Volcanic,2025-04-04T23:20:54.390727Z,Lassen Volcanic,lavo_Superintendent@nps.gov,
2026-04-08,False,False,False,False,"[{'incident_category': 'winter', 'incident_type': 'snowfall', 'description': 'The main park road (Hwy 89) is closed at Kohm Yah-mah-nee Visitor Center (southwest entrance) and Devastated Area for the snow season. Please use caution if driving to the park and check weather forecasts.'}]",2025-12-29T08:00:00Z,2026-07-03T06:59:59Z,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,a618828c-3022-c5a9-11f9-ac8d42563b19,188,Lassen National Park Highway Closed for Winter,c901091f-574b-4cc1-2d1a-08d4c7ad36e2,incident,['Lassen National Park Highway (Hwy 89)'],westbound,The main park road (Hwy 89) is closed at Kohm Yah-mah-nee Visitor Center (southwest entrance) and Devastated Area for the snow season. Please use caution if driving to the park and check weather forecasts.,,c901091f-574b-4cc1-2d1a-08d4c7ad36e2,Lassen Volcanic,2025-04-04T23:20:54.390727Z,Lassen Volcanic,lavo_Superintendent@nps.gov,
2026-04-08,False,False,False,False,"[{'incident_category': 'winter', 'incident_type': 'snowfall', 'description': 'The main park road (Hwy 89) is closed at Kohm Yah-mah-nee Visitor Center (southwest entrance) and Devastated Area for the snow season. Please use caution if driving to the park and check weather forecasts.'}]",2025-12-29T08:00:00Z,2026-07-03T06:59:59Z,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,b9786b50-f9bb-560a-52f1-b9da5590b21a,189,Lassen National Park Highway Closed for Winter,c901091f-574b-4cc1-2d1a-08d4c7ad36e2,incident,['Lassen National Park Highway (Hwy 89)'],westbound,The main park road (Hwy 89) is closed at Kohm Yah-mah-nee Visitor Center (southwest entrance) and Devastated Area for the snow season. Please use caution if driving to the park and check weather forecasts.,,c901091f-574b-4cc1-2d1a-08d4c7ad36e2,Lassen Volcanic,2025-04-04T23:20:54.390727Z,Lassen Volcanic,lavo_Superintendent@nps.gov,
2026-04-08,False,False,False,False,"[{'incident_category': 'winter', 'incident_type': 'snowfall', 'description': 'The main park road (Hwy 89) is closed at Kohm Yah-mah-nee Visitor Center (southwest entrance) and Devastated Area for the snow season. Please use caution if driving to the park and check weather forecasts.'}]",2025-12-29T08:00:00Z,2026-07-03T06:59:59Z,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,c9fa63a7-45d0-3a3f-e256-65f64e18d794,190,Lassen National Park Highway Closed for Winter,c901091f-574b-4cc1-2d1a-08d4c7ad36e2,incident,['Lassen National Park Highway (Hwy 89)'],westbound,The main park road (Hwy 89) is closed at Kohm Yah-mah-nee Visitor Center (southwest entrance) and Devastated Area for the snow season. Please use caution if driving to the park and check weather forecasts.,,c901091f-574b-4cc1-2d1a-08d4c7ad36e2,Lassen Volcanic,2025-04-04T23:20:54.390727Z,Lassen Volcanic,lavo_Superintendent@nps.gov,
2026-04-08,False,False,False,False,"[{'incident_category': 'winter', 'incident_type': 'snowfall', 'description': 'The main park road (Hwy 89) is closed at Kohm Yah-mah-nee Visitor Center (southwest entrance) and Devastated Area for the snow season. Please use caution if driving to the park and check weather forecasts.'}]",2025-12-29T08:00:00Z,2026-07-03T06:59:59Z,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,d5b6388d-bf15-2b32-6082-814d31ad89ce,191,Lassen National Park Highway Closed for Winter,c901091f-574b-4cc1-2d1a-08d4c7ad36e2,incident,['Lassen National Park Highway (Hwy 89)'],westbound,The main park road (Hwy 89) is closed at Kohm Yah-mah-nee Visitor Center (southwest entrance) and Devastated Area for the snow season. Please use caution if driving to the park and check weather forecasts.,,c901091f-574b-4cc1-2d1a-08d4c7ad36e2,Lassen Volcanic,2025-04-04T23:20:54.390727Z,Lassen Volcanic,lavo_Superintendent@nps.gov,
2026-04-08,False,False,False,False,"[{'incident_category': 'winter', 'incident_type': 'snowfall', 'description': 'The main park road (Hwy 89) is closed at Kohm Yah-mah-nee Visitor Center (southwest entrance) and Devastated Area for the snow season. Please use caution if driving to the park and check weather forecasts.'}]",2025-12-29T08:00:00Z,2026-07-03T06:59:59Z,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,d7a8aa57-ef63-8c9f-8b90-4cb1c39153d8,192,Lassen National Park Highway Closed for Winter,c901091f-574b-4cc1-2d1a-08d4c7ad36e2,incident,['Lassen National Park Highway (Hwy 89)'],eastbound,The main park road (Hwy 89) is closed at Kohm Yah-mah-nee Visitor Center (southwest entrance) and Devastated Area for the snow season. Please use caution if driving to the park and check weather forecasts.,,c901091f-574b-4cc1-2d1a-08d4c7ad36e2,Lassen Volcanic,2025-04-04T23:20:54.390727Z,Lassen Volcanic,lavo_Superintendent@nps.gov,
2026-04-08,False,False,False,False,"[{'incident_category': 'winter', 'incident_type': 'snowfall', 'description': 'The main park road (Hwy 89) is closed at Kohm Yah-mah-nee Visitor Center (southwest entrance) and Devastated Area for the snow season. Please use caution if driving to the park and check weather forecasts.'}]",2025-12-29T08:00:00Z,2026-07-03T06:59:59Z,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,e4789a41-b4e7-ee39-ac88-33ac3d3dcff0,193,Lassen National Park Highway Closed for Winter,c901091f-574b-4cc1-2d1a-08d4c7ad36e2,incident,['Lassen National Park Highway (Hwy 89)'],eastbound,The main park road (Hwy 89) is closed at Kohm Yah-mah-nee Visitor Center (southwest entrance) and Devastated Area for the snow season. Please use caution if driving to the park and check weather forecasts.,,c901091f-574b-4cc1-2d1a-08d4c7ad36e2,Lassen Volcanic,2025-04-04T23:20:54.390727Z,Lassen Volcanic,lavo_Superintendent@nps.gov,
2026-04-08,False,False,False,False,"[{'incident_category': 'winter', 'incident_type': 'snowfall', 'description': 'The main park road (Hwy 89) is closed at Kohm Yah-mah-nee Visitor Center (southwest entrance) and Devastated Area for the snow season. Please use caution if driving to the park and check weather forecasts.'}]",2025-12-29T08:00:00Z,2026-07-03T06:59:59Z,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,ed510926-b1b9-6c73-87ff-9a3e8fa17169,194,Lassen National Park Highway Closed for Winter,c901091f-574b-4cc1-2d1a-08d4c7ad36e2,incident,['Lassen National Park Highway (Hwy 89)'],southbound,The main park road (Hwy 89) is closed at Kohm Yah-mah-nee Visitor Center (southwest entrance) and Devastated Area for the snow season. Please use caution if driving to the park and check weather forecasts.,,c901091f-574b-4cc1-2d1a-08d4c7ad36e2,Lassen Volcanic,2025-04-04T23:20:54.390727Z,Lassen Volcanic,lavo_Superintendent@nps.gov,
2026-04-08,False,False,False,False,"[{'incident_category': 'winter', 'incident_type': 'snowfall', 'description': 'The main park road (Hwy 89) is closed at Kohm Yah-mah-nee Visitor Center (southwest entrance) and Devastated Area for the snow season. Please use caution if driving to the park and check weather forecasts.'}]",2025-12-29T08:00:00Z,2026-07-03T06:59:59Z,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,f35b9383-5722-bf47-5036-0abeee7e975b,195,Lassen National Park Highway Closed for Winter,c901091f-574b-4cc1-2d1a-08d4c7ad36e2,incident,['Lassen National Park Highway (Hwy 89)'],eastbound,The main park road (Hwy 89) is closed at Kohm Yah-mah-nee Visitor Center (southwest entrance) and Devastated Area for the snow season. Please use caution if driving to the park and check weather forecasts.,,c901091f-574b-4cc1-2d1a-08d4c7ad36e2,Lassen Volcanic,2025-04-04T23:20:54.390727Z,Lassen Volcanic,lavo_Superintendent@nps.gov,
2026-04-08,False,False,False,False,"[{'incident_category': 'winter', 'incident_type': 'snowfall', 'description': 'The main park road (Hwy 89) is closed at Kohm Yah-mah-nee Visitor Center (southwest entrance) and Devastated Area for the snow season. Please use caution if driving to the park and check weather forecasts.'}]",2025-12-29T08:00:00Z,2026-07-03T06:59:59Z,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,f53c60f7-46c2-0606-52de-e3cad406709d,196,Lassen National Park Highway Closed for Winter,c901091f-574b-4cc1-2d1a-08d4c7ad36e2,incident,['Lassen National Park Highway (Hwy 89)'],westbound,The main park road (Hwy 89) is closed at Kohm Yah-mah-nee Visitor Center (southwest entrance) and Devastated Area for the snow season. Please use caution if driving to the park and check weather forecasts.,,c901091f-574b-4cc1-2d1a-08d4c7ad36e2,Lassen Volcanic,2025-04-04T23:20:54.390727Z,Lassen Volcanic,lavo_Superintendent@nps.gov,
