Data Periods,Mode of Travel,Intersection Type,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Day Type,Day Part,Average Daily Zone Traffic (StL Volume),Avg Travel Time (sec),Avg All Travel Time (sec),Avg Trip Length (mi),Avg All Trip Length (mi),,
"Oct 01, 2021 - Oct 31, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,1: Monday (M-M),1: Early AM (12am-6am),9,0,5727,0,32.5,,
"Oct 01, 2021 - Oct 31, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,1: Monday (M-M),2: Peak AM (6am-10am),100,2940,3252,20.2,23.9,,
"Oct 01, 2021 - Oct 31, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,1: Monday (M-M),3: Mid-Day (10am-3pm),428,3071,3348,19.3,21.6,,
"Oct 01, 2021 - Oct 31, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,1: Monday (M-M),4: Peak PM (3pm-7pm),155,3618,5617,23,33.7,,
"Oct 01, 2021 - Oct 31, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,2: Tuesday (Tu-Tu),0: All Day (12am-12am),537,2451,3516,10.5,19.8,,
"Oct 01, 2021 - Oct 31, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),55,2243,2243,13.7,13.7,,
"Oct 01, 2021 - Oct 31, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),291,2914,3649,10.8,19.8,,
"Oct 01, 2021 - Oct 31, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),155,1552,2569,8.5,15,,
"Oct 01, 2021 - Oct 31, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),36,1557,8380,5.6,49.8,,
"Oct 01, 2021 - Oct 31, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,3: Wednesday (W-W),0: All Day (12am-12am),583,2613,3626,18.4,24.2,,
"Oct 01, 2021 - Oct 31, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,3: Wednesday (W-W),2: Peak AM (6am-10am),155,2823,3701,19,26.5,,
"Oct 01, 2021 - Oct 31, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,3: Wednesday (W-W),3: Mid-Day (10am-3pm),264,2048,3370,14.6,22.4,,
"Oct 01, 2021 - Oct 31, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,3: Wednesday (W-W),4: Peak PM (3pm-7pm),155,3311,3964,25.1,26,,
"Oct 01, 2021 - Oct 31, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,3: Wednesday (W-W),5: Late PM (7pm-12am),9,4061,4061,9,9,,
"Oct 01, 2021 - Oct 31, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,4: Thursday (Th-Th),0: All Day (12am-12am),546,2444,3140,12.7,19.3,,
"Oct 01, 2021 - Oct 31, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,4: Thursday (Th-Th),2: Peak AM (6am-10am),91,2399,2399,16.6,16.6,,
"Oct 01, 2021 - Oct 31, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),237,2391,2824,11.7,16,,
"Oct 01, 2021 - Oct 31, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),218,2536,3791,11.7,24.1,,
"Oct 01, 2021 - Oct 31, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,5: Friday (F-F),0: All Day (12am-12am),743,3426,3914,25.8,27.6,,
"Oct 01, 2021 - Oct 31, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,5: Friday (F-F),2: Peak AM (6am-10am),153,2507,3970,19.6,25.4,,
"Oct 01, 2021 - Oct 31, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,5: Friday (F-F),3: Mid-Day (10am-3pm),437,3741,3814,28,29,,
"Oct 01, 2021 - Oct 31, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,5: Friday (F-F),4: Peak PM (3pm-7pm),146,2990,4177,22,25.3,,
"Oct 01, 2021 - Oct 31, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,5: Friday (F-F),5: Late PM (7pm-12am),7,3538,3538,34.9,34.9,,
"Oct 01, 2021 - Oct 31, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,6: Saturday (Sa-Sa),0: All Day (12am-12am),655,2652,3356,17.2,21.7,,
"Oct 01, 2021 - Oct 31, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),66,1772,2122,11,11.2,,
"Oct 01, 2021 - Oct 31, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),320,2520,3155,14.6,18.9,,
"Oct 01, 2021 - Oct 31, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),262,3040,3663,21.9,26.9,,
"Oct 01, 2021 - Oct 31, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),7,0,12221,0,55.8,,
"Oct 01, 2021 - Oct 31, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,7: Sunday (Su-Su),0: All Day (12am-12am),612,3048,3563,20.5,23.8,,
"Oct 01, 2021 - Oct 31, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,7: Sunday (Su-Su),2: Peak AM (6am-10am),87,3529,4018,26,28.1,,
"Oct 01, 2021 - Oct 31, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),364,2943,3221,18.1,20.6,,
"Oct 01, 2021 - Oct 31, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),153,3108,4178,23.5,29,,
"Oct 01, 2021 - Oct 31, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,7: Sunday (Su-Su),5: Late PM (7pm-12am),7,2300,2300,24.4,24.4,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,0: All Days (M-Su),0: All Day (12am-12am),59,3371,3657,18.3,17.3,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,0: All Days (M-Su),2: Peak AM (6am-10am),12,595,1731,4.9,11.4,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,0: All Days (M-Su),3: Mid-Day (10am-3pm),27,3890,4130,17.8,16.5,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,0: All Days (M-Su),4: Peak PM (3pm-7pm),12,4001,5068,21.2,21,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,0: All Days (M-Su),5: Late PM (7pm-12am),7,5130,2781,53.8,24.1,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,1: Monday (M-M),0: All Day (12am-12am),44,4493,4608,8.2,14.6,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,1: Monday (M-M),3: Mid-Day (10am-3pm),29,4493,4493,8.2,8.2,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,1: Monday (M-M),4: Peak PM (3pm-7pm),15,0,4840,0,27.3,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,2: Tuesday (Tu-Tu),0: All Day (12am-12am),44,968,1308,6.1,7.2,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),15,1500,1500,8.6,8.6,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),15,435,435,3.7,3.7,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),15,0,1989,0,9.5,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,3: Wednesday (W-W),0: All Day (12am-12am),73,6187,5696,30.1,24.9,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,3: Wednesday (W-W),2: Peak AM (6am-10am),18,0,3537,0,24.4,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,3: Wednesday (W-W),3: Mid-Day (10am-3pm),55,6187,6415,30.1,25.1,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,4: Thursday (Th-Th),0: All Day (12am-12am),73,3891,3752,12.3,13.6,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,4: Thursday (Th-Th),2: Peak AM (6am-10am),37,730,2032,5.6,11.6,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),18,4001,4001,7.7,7.7,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),18,6943,6943,23.6,23.6,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,5: Friday (F-F),0: All Day (12am-12am),18,0,8497,0,14,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,5: Friday (F-F),4: Peak PM (3pm-7pm),18,0,8497,0,14,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,6: Saturday (Sa-Sa),0: All Day (12am-12am),128,2571,2710,25.7,23,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),37,528,528,4.6,4.6,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),55,2307,2720,27.4,20.5,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),18,4624,4624,36.3,36.3,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),18,5130,5130,53.8,53.8,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,7: Sunday (Su-Su),0: All Day (12am-12am),37,3539,2382,12.3,10.6,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),18,3539,3539,12.3,12.3,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,7: Sunday (Su-Su),5: Late PM (7pm-12am),18,0,1225,0,8.9,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,0: All Days (M-Su),0: All Day (12am-12am),305,4554,4738,27.4,26.9,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,0: All Days (M-Su),1: Early AM (12am-6am),2,807,807,5.7,5.7,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,0: All Days (M-Su),2: Peak AM (6am-10am),22,6652,5540,53.1,42.1,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),199,4508,4861,25,24.6,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),79,4276,4354,28.7,29.1,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,0: All Days (M-Su),5: Late PM (7pm-12am),2,0,3943,0,31.3,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,1: Monday (M-M),0: All Day (12am-12am),238,2994,3959,12,19,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,1: Monday (M-M),3: Mid-Day (10am-3pm),134,3181,3630,11.7,11.6,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,1: Monday (M-M),4: Peak PM (3pm-7pm),104,2695,4381,12.4,28.4,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,2: Tuesday (Tu-Tu),0: All Day (12am-12am),164,3141,3551,20.3,20.9,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),119,2924,3128,15.7,16.3,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),45,3901,4681,36.4,33.3,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,3: Wednesday (W-W),0: All Day (12am-12am),316,5916,5388,39.2,34.5,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,3: Wednesday (W-W),2: Peak AM (6am-10am),19,2332,2332,8,8,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,3: Wednesday (W-W),3: Mid-Day (10am-3pm),186,5830,5469,36.5,31.7,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,3: Wednesday (W-W),4: Peak PM (3pm-7pm),93,6983,6125,52.5,46.1,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,3: Wednesday (W-W),5: Late PM (7pm-12am),19,0,3943,0,31.3,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,4: Thursday (Th-Th),0: All Day (12am-12am),335,5087,5271,42,37.8,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,4: Thursday (Th-Th),1: Early AM (12am-6am),19,807,807,5.7,5.7,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,4: Thursday (Th-Th),2: Peak AM (6am-10am),19,2603,2603,28.1,28.1,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),242,5751,6051,49.5,43.5,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),56,5153,4270,30,26.9,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,5: Friday (F-F),0: All Day (12am-12am),316,4396,4993,23,24,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,5: Friday (F-F),2: Peak AM (6am-10am),37,4640,4131,13.4,15,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,5: Friday (F-F),3: Mid-Day (10am-3pm),223,4101,5340,21.7,24.7,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,5: Friday (F-F),4: Peak PM (3pm-7pm),56,6813,4176,44.4,27.5,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,6: Saturday (Sa-Sa),0: All Day (12am-12am),447,4800,4725,19.2,19.7,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),354,4956,4939,18.7,18.6,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),93,4022,3910,21.9,24.1,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,7: Sunday (Su-Su),0: All Day (12am-12am),372,4894,4782,34.5,31.5,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,7: Sunday (Su-Su),2: Peak AM (6am-10am),93,10112,7332,89.7,62.6,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),168,3959,4431,20.1,22.2,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),112,2850,3183,21.8,19.5,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,0: All Days (M-Su),0: All Day (12am-12am),850,3116,3391,21.6,22.3,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,0: All Days (M-Su),1: Early AM (12am-6am),46,2124,2124,20,20,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,0: All Days (M-Su),2: Peak AM (6am-10am),167,2729,2812,16.5,16.5,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,0: All Days (M-Su),3: Mid-Day (10am-3pm),403,3506,3847,24.7,25.2,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,0: All Days (M-Su),4: Peak PM (3pm-7pm),213,3007,3341,20.8,22.4,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,0: All Days (M-Su),5: Late PM (7pm-12am),21,2335,2525,16,16.8,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,1: Monday (M-M),0: All Day (12am-12am),674,2773,3107,19,20.5,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,1: Monday (M-M),1: Early AM (12am-6am),55,2382,2382,26.2,26.2,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,1: Monday (M-M),2: Peak AM (6am-10am),133,2453,2453,13.8,13.8,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,1: Monday (M-M),3: Mid-Day (10am-3pm),282,3211,3514,23.3,22.9,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,1: Monday (M-M),4: Peak PM (3pm-7pm),165,2743,3390,15.9,21.5,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,1: Monday (M-M),5: Late PM (7pm-12am),39,1339,2232,8.8,13.4,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,2: Tuesday (Tu-Tu),0: All Day (12am-12am),494,3252,3414,21.2,21.2,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),39,2239,2239,16,16,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),141,3046,3253,17.8,17.6,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),165,3522,3825,20.7,21.3,,
"Nov 01, 2021 - Nov 30, 2021",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),141,3276,3276,24.6,24.6,,
